currSessionId,currGameId,currRoundId,playerId,playerType,playerCurrInvestEcon,playerCurrInvestEnv,envState
"222028SMT['CC', 'CC', 'CI']",10,5,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.56
"222028SMT['CC', 'CC', 'CI']",10,5,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.56
"222028SMT['CC', 'CC', 'CI']",10,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.71
"222028SMT['CC', 'CC', 'CI']",10,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,1.89
"222028SMT['CC', 'CC', 'CI']",10,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.89
"222028SMT['CC', 'CC', 'CI']",10,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,1.71
"222028SMT['CC', 'CC', 'CI']",10,6,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,1.71
"222028SMT['CC', 'CC', 'CI']",10,7,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,1.89
"222028SMT['CC', 'CC', 'CI']",10,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.27
"222028SMT['CC', 'CC', 'CI']",10,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,2.27
"222028SMT['CC', 'CC', 'CI']",10,8,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.27
"222028SMT['CC', 'CC', 'CI']",10,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,2.38
"222028SMT['CC', 'CC', 'CI']",10,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.38
"222028SMT['CC', 'CC', 'CI']",10,9,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.38
"222028SMT['CC', 'CC', 'CI']",10,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.57
"222028SMT['CC', 'CC', 'CI']",10,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,2.57
"222028SMT['CC', 'CC', 'CI']",10,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.78
"222028SMT['CC', 'CC', 'CI']",10,10,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.57
"222028SMT['CC', 'CC', 'CI']",10,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,2.78
"222028SMT['CC', 'CC', 'CI']",10,11,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.78
"222028SMT['CC', 'CC', 'CI']",10,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,2.94
"222028SMT['CC', 'CC', 'CI']",10,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,2.94
"222028SMT['CC', 'CC', 'CI']",10,12,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,2.94
"222028SMT['CC', 'CC', 'CI']",10,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.15
"222028SMT['CC', 'CC', 'CI']",10,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.15
"222028SMT['CC', 'CC', 'CI']",10,13,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,3.15
"222028SMT['CC', 'CC', 'CI']",10,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.41
"222028SMT['CC', 'CC', 'CI']",10,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,3.41
"222028SMT['CC', 'CC', 'CI']",10,15,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,3.58
"222028SMT['CC', 'CC', 'CI']",10,14,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.41
"222028SMT['CC', 'CC', 'CI']",10,15,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.58
"222028SMT['CC', 'CC', 'CI']",10,15,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.58
"222028SMT['CC', 'CC', 'CI']",10,16,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,3.77
"222028SMT['CC', 'CC', 'CI']",10,16,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.77
"222028SMT['CC', 'CC', 'CI']",10,16,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,3.77
"222028SMT['CC', 'CC', 'CI']",10,17,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.92
"222028SMT['CC', 'CC', 'CI']",10,17,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,3.92
"222028SMT['CC', 'CC', 'CI']",10,17,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,3.92
"222028SMT['CC', 'CC', 'CI']",10,18,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,4.119999
"222028SMT['CC', 'CC', 'CI']",10,19,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,4.36
"222028SMT['CC', 'CC', 'CI']",10,19,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,4.36
"222028SMT['CC', 'CC', 'CI']",10,18,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,4.119999
"222028SMT['CC', 'CC', 'CI']",10,18,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,4.119999
"222028SMT['CC', 'CC', 'CI']",10,19,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,4.36
"222028SMT['CC', 'CC', 'CI']",10,20,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,4.579999
"222028SMT['CC', 'CC', 'CI']",10,20,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,4.579999
"222028SMT['CC', 'CC', 'CI']",10,20,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,4.579999
"222028SMT['CC', 'CC', 'CI']",10,21,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,4.809999
"222028SMT['CC', 'CC', 'CI']",10,21,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,4.809999
"222028SMT['CC', 'CC', 'CI']",10,22,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,5.069999
"222028SMT['CC', 'CC', 'CI']",10,22,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,5.069999
"222028SMT['CC', 'CC', 'CI']",10,21,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,4.809999
"222028SMT['CC', 'CC', 'CI']",10,22,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,5.069999
"222028SMT['CC', 'CC', 'CI']",10,23,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,5.249999
"222028SMT['CC', 'CC', 'CI']",10,23,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,5.249999
"222028SMT['CC', 'CC', 'CI']",10,23,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,5.249999
"222028SMT['CC', 'CC', 'CI']",10,24,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,5.559999
"222028SMT['CC', 'CC', 'CI']",10,24,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,5.559999
"222028SMT['CC', 'CC', 'CI']",10,24,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,5.559999
"222028SMT['CC', 'CC', 'CI']",10,25,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,5.869999
"222028SMT['CC', 'CC', 'CI']",10,25,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,5.869999
"222028SMT['CC', 'CC', 'CI']",10,26,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.039999
"222028SMT['CC', 'CC', 'CI']",10,26,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,6.039999
"222028SMT['CC', 'CC', 'CI']",10,25,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,5.869999
"222028SMT['CC', 'CC', 'CI']",10,26,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.039999
"222028SMT['CC', 'CC', 'CI']",10,27,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.059999
"222028SMT['CC', 'CC', 'CI']",10,27,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.059999
"222028SMT['CC', 'CC', 'CI']",10,27,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,6.059999
"222028SMT['CC', 'CC', 'CI']",10,28,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,6.239999
"222028SMT['CC', 'CC', 'CI']",10,28,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.239999
"222028SMT['CC', 'CC', 'CI']",10,29,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,6.409998
"222028SMT['CC', 'CC', 'CI']",10,28,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.239999
"222028SMT['CC', 'CC', 'CI']",10,29,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,6.409998
"222028SMT['CC', 'CC', 'CI']",10,30,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,6.679998
"222028SMT['CC', 'CC', 'CI']",10,30,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.679998
"222028SMT['CC', 'CC', 'CI']",10,29,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.409998
"222028SMT['CC', 'CC', 'CI']",10,30,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.679998
"222028SMT['CC', 'CC', 'CI']",10,31,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.889998
"222028SMT['CC', 'CC', 'CI']",10,31,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,6.889998
"222028SMT['CC', 'CC', 'CI']",10,31,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,6.889998
"222028SMT['CC', 'CC', 'CI']",10,32,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,6.959999
"222028SMT['CC', 'CC', 'CI']",10,33,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,7.089999
"222028SMT['CC', 'CC', 'CI']",10,33,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,7.089999
"222028SMT['CC', 'CC', 'CI']",10,32,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,6.959999
"222028SMT['CC', 'CC', 'CI']",10,32,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,6.959999
"222028SMT['CC', 'CC', 'CI']",10,33,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.089999
"222028SMT['CC', 'CC', 'CI']",10,34,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.319999
"222028SMT['CC', 'CC', 'CI']",10,34,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.319999
"222028SMT['CC', 'CC', 'CI']",10,34,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,7.319999
"222028SMT['CC', 'CC', 'CI']",10,35,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.509999
"222028SMT['CC', 'CC', 'CI']",10,35,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,7.509999
"222028SMT['CC', 'CC', 'CI']",10,36,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.659999
"222028SMT['CC', 'CC', 'CI']",10,35,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,7.509999
"222028SMT['CC', 'CC', 'CI']",10,36,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,7.659999
"222028SMT['CC', 'CC', 'CI']",10,36,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.659999
"222028SMT['CC', 'CC', 'CI']",10,37,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.76
"222028SMT['CC', 'CC', 'CI']",10,37,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.76
"222028SMT['CC', 'CC', 'CI']",10,37,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,7.76
"222028SMT['CC', 'CC', 'CI']",10,38,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,7.76
"222028SMT['CC', 'CC', 'CI']",10,38,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,7.76
"222028SMT['CC', 'CC', 'CI']",10,38,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.76
"222028SMT['CC', 'CC', 'CI']",10,39,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,7.95
"222028SMT['CC', 'CC', 'CI']",10,40,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,8.099999
"222028SMT['CC', 'CC', 'CI']",10,39,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,7.95
"222028SMT['CC', 'CC', 'CI']",10,39,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,7.95
"222028SMT['CC', 'CC', 'CI']",10,40,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.099999
"222028SMT['CC', 'CC', 'CI']",10,40,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,8.099999
"222028SMT['CC', 'CC', 'CI']",10,41,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,8.36
"222028SMT['CC', 'CC', 'CI']",10,41,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.36
"222028SMT['CC', 'CC', 'CI']",10,42,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.4
"222028SMT['CC', 'CC', 'CI']",10,42,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,8.4
"222028SMT['CC', 'CC', 'CI']",10,41,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.36
"222028SMT['CC', 'CC', 'CI']",10,42,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,8.4
"222028SMT['CC', 'CC', 'CI']",10,43,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,8.610001
"222028SMT['CC', 'CC', 'CI']",10,44,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.82
"222028SMT['CC', 'CC', 'CI']",10,43,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.610001
"222028SMT['CC', 'CC', 'CI']",10,43,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.610001
"222028SMT['CC', 'CC', 'CI']",10,44,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,8.82
"222028SMT['CC', 'CC', 'CI']",10,44,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.82
"222028SMT['CC', 'CC', 'CI']",10,45,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.979999
"222028SMT['CC', 'CC', 'CI']",10,45,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,8.979999
"222028SMT['CC', 'CC', 'CI']",10,45,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,8.979999
"222028SMT['CC', 'CC', 'CI']",10,46,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,9.329998
"222028SMT['CC', 'CC', 'CI']",10,47,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,9.529998
"222028SMT['CC', 'CC', 'CI']",10,46,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,9.329998
"222028SMT['CC', 'CC', 'CI']",10,46,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,9.329998
"222028SMT['CC', 'CC', 'CI']",10,47,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,9.529998
"222028SMT['CC', 'CC', 'CI']",10,47,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,9.529998
"222028SMT['CC', 'CC', 'CI']",10,48,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,9.659999
"222028SMT['CC', 'CC', 'CI']",10,48,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,9.659999
"222028SMT['CC', 'CC', 'CI']",10,48,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,9.659999
"222028SMT['CC', 'CC', 'CI']",10,49,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,9.849999
"222028SMT['CC', 'CC', 'CI']",10,49,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,9.849999
"222028SMT['CC', 'CC', 'CI']",10,49,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,9.849999
"222028SMT['CC', 'CC', 'CI']",10,50,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,10.07
"222028SMT['CC', 'CC', 'CI']",10,50,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,10.07
"222028SMT['CC', 'CC', 'CI']",10,51,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,10.31
"222028SMT['CC', 'CC', 'CI']",10,50,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,10.07
"222028SMT['CC', 'CC', 'CI']",10,51,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,10.31
"222028SMT['CC', 'CC', 'CI']",10,51,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,10.31
"222028SMT['CC', 'CC', 'CI']",10,52,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,10.54
"222028SMT['CC', 'CC', 'CI']",10,52,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,10.54
"222028SMT['CC', 'CC', 'CI']",10,52,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,10.54
"222028SMT['CC', 'CC', 'CI']",10,53,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,10.77
"222028SMT['CC', 'CC', 'CI']",10,53,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,10.77
"222028SMT['CC', 'CC', 'CI']",10,53,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,10.77
"222028SMT['CC', 'CC', 'CI']",10,55,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,10.93
"222028SMT['CC', 'CC', 'CI']",10,54,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,10.87
"222028SMT['CC', 'CC', 'CI']",10,54,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,10.87
"222028SMT['CC', 'CC', 'CI']",10,54,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,10.87
"222028SMT['CC', 'CC', 'CI']",10,55,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,10.93
"222028SMT['CC', 'CC', 'CI']",10,55,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,10.93
"222028SMT['CC', 'CC', 'CI']",10,56,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,11.27
"222028SMT['CC', 'CC', 'CI']",10,56,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,2,3,11.27
"222028SMT['CC', 'CC', 'CI']",10,56,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,11.27
"222028SMT['CC', 'CC', 'CI']",10,57,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,11.5
"222028SMT['CC', 'CC', 'CI']",10,57,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,11.5
"222028SMT['CC', 'CC', 'CI']",10,58,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,11.68
"222028SMT['CC', 'CC', 'CI']",10,57,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,11.5
"222028SMT['CC', 'CC', 'CI']",10,58,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,4,1,11.68
"222028SMT['CC', 'CC', 'CI']",10,58,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,11.68
"222028SMT['CC', 'CC', 'CI']",10,59,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,11.74
"222028SMT['CC', 'CC', 'CI']",10,59,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,11.74
"222028SMT['CC', 'CC', 'CI']",10,59,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,11.74
"222028SMT['CC', 'CC', 'CI']",10,60,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,12.01
"222028SMT['CC', 'CC', 'CI']",10,60,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,12.01
"222028SMT['CC', 'CC', 'CI']",10,60,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,12.01
"222028SMT['CC', 'CC', 'CI']",10,61,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,12.17
"222028SMT['CC', 'CC', 'CI']",10,61,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,12.17
"222028SMT['CC', 'CC', 'CI']",10,61,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,5,0,12.17
"222028SMT['CC', 'CC', 'CI']",10,62,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,12.33
"222028SMT['CC', 'CC', 'CI']",10,62,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,3,2,12.33
"222028SMT['CC', 'CC', 'CI']",10,62,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,12.33
"222028SMT['CC', 'CC', 'CI']",10,63,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,0,5,12.43
"222028SMT['CC', 'CC', 'CI']",10,63,CompetitiveCooperativeEmotionalAIPlayer,CompetitiveCooperativeEmotionalAIPlayer,1,4,12.43
