currSessionId,currGameId,currGameRoundId,Name,playerId,playerType,amountEnv,amountEcon
241531OVI2Coop1Rand,51,2,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,51,2,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,51,2,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,51,3,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,51,3,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,51,3,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,52,0,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,52,0,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,52,0,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,53,0,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,53,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,53,0,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,54,0,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,54,0,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,54,0,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,54,1,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,54,1,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,54,1,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,54,2,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,54,2,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,54,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,54,3,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,54,3,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,54,3,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,55,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,55,0,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,55,0,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,56,0,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,56,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,56,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,56,1,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,56,1,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,56,1,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,56,2,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,56,2,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,56,2,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,56,3,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,56,3,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,56,3,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,57,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,57,0,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,57,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,57,1,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,57,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,57,1,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,57,2,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,57,2,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,57,2,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,57,3,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,57,3,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,57,3,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,58,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,58,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,58,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,58,1,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,58,1,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,58,1,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,58,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,58,2,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,58,2,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,59,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,59,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,59,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,59,1,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,59,1,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,59,1,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,59,2,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,59,2,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,59,2,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,60,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,60,0,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,60,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,61,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,61,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,61,0,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,61,1,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,61,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,61,1,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,61,2,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,61,2,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,61,2,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,61,3,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,61,3,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,61,3,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,62,0,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,62,0,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,62,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,62,1,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,62,1,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,62,1,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,63,0,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,63,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,63,0,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,63,1,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,63,1,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,63,1,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,63,2,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,63,2,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,63,2,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,63,3,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,63,3,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,63,3,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,64,0,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,64,0,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,64,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,64,1,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,64,1,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,64,1,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,64,2,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,64,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,64,2,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,64,3,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,64,3,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,64,3,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,65,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,65,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,65,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,65,1,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,65,1,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,65,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,66,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,66,0,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,66,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,66,1,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,66,2,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,66,1,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,66,1,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,66,2,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,66,2,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,66,3,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,66,3,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,66,3,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,67,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,67,0,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,67,1,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,67,0,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,67,1,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,67,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,67,2,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,67,2,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,67,2,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,67,3,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,67,3,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,67,3,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,68,0,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,68,0,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,68,0,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,69,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,69,0,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,69,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,70,0,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,70,0,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,70,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,70,1,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,70,1,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,70,1,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,70,2,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,70,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,70,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,70,3,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,70,3,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,70,3,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,71,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,71,0,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,71,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,72,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,72,0,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,72,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,72,1,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,72,1,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,72,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,72,2,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,72,2,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,72,2,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,72,3,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,72,3,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,72,3,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,73,0,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,73,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,73,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,73,1,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,73,1,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,73,1,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,73,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,73,2,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,73,2,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,73,3,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,73,3,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,73,3,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,74,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,74,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,74,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,75,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,75,0,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,75,0,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,75,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,75,1,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,75,1,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,75,2,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,75,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,75,2,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,75,3,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,75,3,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,75,3,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,76,0,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,76,0,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,76,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,76,1,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,76,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,76,1,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,76,2,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,76,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,76,2,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,76,3,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,76,3,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,76,3,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,77,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,77,0,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,77,0,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,78,0,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,78,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,78,0,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,79,0,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,79,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,79,0,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,79,1,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,79,1,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,79,1,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,79,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,79,2,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,79,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,79,3,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,79,3,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,79,3,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,80,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,80,0,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,80,0,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,80,1,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,80,1,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,80,1,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,80,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,80,2,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,80,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,80,3,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,80,3,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,80,3,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,81,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,81,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,81,0,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,82,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,82,1,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,82,0,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,82,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,82,2,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,82,1,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,82,1,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,82,2,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,82,2,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,82,3,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,82,3,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,82,3,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,83,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,83,0,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,83,0,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,83,1,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,83,1,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,83,1,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,83,2,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,83,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,83,2,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,83,3,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,83,3,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,83,3,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,84,0,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,84,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,84,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,84,1,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,84,1,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,84,1,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,84,2,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,84,2,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,84,2,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,84,3,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,84,3,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,84,3,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,85,0,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,85,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,85,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,85,1,,2,AIPlayerRandom,1,4
241531OVI2Coop1Rand,85,1,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,85,1,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,85,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,85,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,85,2,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,85,3,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,85,3,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,85,3,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,86,0,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,86,0,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,86,0,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,86,1,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,86,1,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,86,1,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,86,2,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,86,2,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,86,2,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,86,3,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,86,3,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,86,3,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,87,0,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,87,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,87,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,87,1,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,87,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,87,1,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,87,2,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,87,2,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,87,2,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,87,3,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,87,3,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,87,3,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,88,0,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,88,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,88,0,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,88,1,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,88,1,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,88,1,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,88,2,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,88,2,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,88,2,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,88,3,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,88,3,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,88,3,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,89,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,89,0,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,89,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,90,0,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,90,0,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,90,0,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,90,1,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,90,1,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,90,1,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,91,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,91,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,91,0,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,91,1,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,91,1,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,91,1,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,91,2,,0,AIPlayerRandom,4,1
241531OVI2Coop1Rand,91,2,,1,AIPlayerRandom,2,3
241531OVI2Coop1Rand,91,2,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,91,3,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,91,3,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,91,3,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,92,0,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,92,0,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,92,0,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,92,1,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,92,1,,1,AIPlayerRandom,1,4
241531OVI2Coop1Rand,92,1,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,92,2,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,92,2,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,92,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,92,3,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,92,3,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,92,3,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,93,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,93,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,93,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,94,0,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,94,0,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,94,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,95,0,,0,AIPlayerRandom,2,3
241531OVI2Coop1Rand,95,0,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,95,1,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,95,1,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,95,0,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,95,1,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,95,2,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,95,2,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,95,2,,2,AIPlayerRandom,4,1
241531OVI2Coop1Rand,95,3,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,95,3,,1,AIPlayerRandom,4,1
241531OVI2Coop1Rand,95,3,,2,AIPlayerRandom,5,0
241531OVI2Coop1Rand,96,0,,0,AIPlayerRandom,5,0
241531OVI2Coop1Rand,96,0,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,96,0,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,96,1,,1,AIPlayerRandom,5,0
241531OVI2Coop1Rand,96,1,,2,AIPlayerRandom,2,3
241531OVI2Coop1Rand,96,1,,0,AIPlayerRandom,1,4
241531OVI2Coop1Rand,96,2,,2,AIPlayerRandom,0,5
241531OVI2Coop1Rand,96,2,,0,AIPlayerRandom,3,2
241531OVI2Coop1Rand,96,2,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,96,3,,0,AIPlayerRandom,0,5
241531OVI2Coop1Rand,96,3,,2,AIPlayerRandom,3,2
241531OVI2Coop1Rand,96,3,,1,AIPlayerRandom,3,2
241531OVI2Coop1Rand,97,0,,1,AIPlayerRandom,0,5
241531OVI2Coop1Rand,97,0,,0,AIPlayerRandom,4,1
