currSessionId,currGameId,currGameRoundId,currGamePhase,playerId,playerType,emotionType,intensity
"171518PJI['CC', 'CC', 'CI']",6,13,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,14,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,15,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,16,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,17,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,18,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,19,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,20,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,21,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,22,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,23,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,24,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,25,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,8.705505
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_EXECUTION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,10
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.117225
"171518PJI['CC', 'CC', 'CI']",6,26,BUDGET_ALLOCATION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.117225
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Joy,9.703585
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_ALLOCATION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Joy,9.802747
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,10
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_EXECUTION,1,AI_EMOTIONAL_CONSTRUCTIVE_INDIVIDUALISTIC,Reproach,9.548416
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_EXECUTION,2,AI_EMOTIONAL_DISRUPTIVE_COLLECTIVIST,Admiration,9.548416
"171518PJI['CC', 'CC', 'CI']",6,27,BUDGET_ALLOCATION,0,AI_EMOTIONAL_CONSTRUCTIVE_COLLECTIVIST,Admiration,9.117225
