sessionId,gameId,roundId,playerId,condition,gameState,envState,playerEconState,playerType,playerInvestEcon,playerInvestEnv,playerInvHistEcon,playerInvHistEnv,strongestEmotionType,strongestEmotionIntensity,activeEmotions_Hate,activeEmotions_Reproach,activeEmotions_Shame,activeEmotions_Anger,activeEmotions_Remorse,activeEmotions_Distress,activeEmotions_Fear,activeEmotions_Disappointment,activeEmotions_FearConfirmed,activeEmotions_Pity,activeEmotions_Resentment,activeEmotions_Love,activeEmotions_Admiration,activeEmotions_Pride,activeEmotions_Gratitude,activeEmotions_Gratification,activeEmotions_Joy,activeEmotions_Hope,activeEmotions_Relief,activeEmotions_Satisfaction,activeEmotions_Gloating,activeEmotions_HappyFor,mood
"122357NUI['CC', 'CC', 'CI']",19,40,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.57,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,189,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,40,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.57,0.92,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,189,16,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,40,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.57,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,16,189,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,41,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.74,0.85,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,194,16,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,41,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.74,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,194,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,42,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,199,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,41,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.74,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,194,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,42,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.73,0.94,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,4,1,198,17,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,42,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,199,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,43,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.78,0.94,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,203,17,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,43,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,204,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,43,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,204,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,44,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,209,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,44,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.76,0.94,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,208,17,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,44,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,17,208,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,45,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.78,0.91,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,213,17,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,45,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,17,213,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,46,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.73,0.87,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,218,17,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,45,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,214,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,46,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,17,218,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,46,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,219,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,47,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.64,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,17,223,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,47,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.64,0.9,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,223,17,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,47,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.64,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,224,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,48,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.76,0.91,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,3,2,226,19,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,48,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,229,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,48,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,17,228,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,49,1,"['CI', 'DC', 'DC']",NOT_FINISHED,0.77,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,17,233,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,49,0,"['CI', 'DC', 'DC']",NOT_FINISHED,0.77,0.89,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,4,1,230,20,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,49,2,"['CI', 'DC', 'DC']",NOT_FINISHED,0.77,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,234,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,50,2,"['CI', 'DC', 'DC']",VICTORY,0.74,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,16,239,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",19,50,0,"['CI', 'DC', 'DC']",VICTORY,0.74,0.92,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,235,20,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",19,50,1,"['CI', 'DC', 'DC']",VICTORY,0.74,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,18,237,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",20,0,1,"['CI', 'DC', 'DI']",NOT_FINISHED,0.37,0.04000001,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,2,3,2,3,Reproach,8.71,0.00,8.71,0.00,0.00,0.00,1.66,0.00,7.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.77
"122357NUI['CC', 'CC', 'CI']",20,0,0,"['CI', 'DC', 'DI']",NOT_FINISHED,0.37,0.11,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,5,0,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,1.66,2.50,0.00,0.00,0.00,0.00,8.63
"122357NUI['CC', 'CC', 'CI']",20,0,2,"['CI', 'DC', 'DI']",NOT_FINISHED,0.37,0.01000001,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,2,3,2,3,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,1.66,0.00,2.30,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,0.00,2.12,0.00,0.00,0.00,0.00,7.33
"122357NUI['CC', 'CC', 'CI']",20,1,1,"['CI', 'DC', 'DI']",NOT_FINISHED,0.3200001,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,2,8,Reproach,8.71,0.00,8.71,0.00,0.00,0.00,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",20,1,2,"['CI', 'DC', 'DI']",NOT_FINISHED,0.3200001,0.01000001,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,5,0,7,3,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",20,1,0,"['CI', 'DC', 'DI']",NOT_FINISHED,0.3200001,0.25,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,10,0,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,3.82,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",20,2,1,"['CI', 'DC', 'DI']",NOT_FINISHED,0.2700001,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,5,2,13,Reproach,8.71,0.00,8.71,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",20,2,2,"['CI', 'DC', 'DI']",NOT_FINISHED,0.2700001,0.02,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,5,0,12,3,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",20,2,0,"['CI', 'DC', 'DI']",NOT_FINISHED,0.2700001,0.29,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,4,1,14,1,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",20,3,1,"['CI', 'DC', 'DI']",NOT_FINISHED,0.1100001,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,2,3,4,16,Reproach,8.71,0.00,8.71,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",20,3,0,"['CI', 'DC', 'DI']",NOT_FINISHED,0.1100001,0.26,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,19,1,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",20,3,2,"['CI', 'DC', 'DI']",NOT_FINISHED,0.1100001,0.09999999,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,5,0,17,3,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",20,4,2,"['CI', 'DC', 'DI']",LOSS,0,0.22,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,5,0,22,3,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",20,4,1,"['CI', 'DC', 'DI']",LOSS,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,1,4,5,20,Reproach,8.71,0.00,8.71,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",20,4,0,"['CI', 'DC', 'DI']",LOSS,0,0.39,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,24,1,Admiration,8.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",21,0,1,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.66,0.12,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,2,3,2,3,Admiration,6.02,0.00,0.00,0.00,0.00,0.00,1.66,0.00,3.17,0.00,0.00,0.00,0.00,6.02,0.00,0.00,0.00,0.00,1.14,0.00,0.00,0.00,0.00,3.94
"122357NUI['CC', 'CC', 'CI']",21,0,2,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.66,0.07,AI-RANDOM,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,
"122357NUI['CC', 'CC', 'CI']",21,0,0,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.66,0.12,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,1,4,Reproach,6.02,0.00,6.02,0.00,0.00,0.00,0.00,0.00,5.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.00,0.00,0.00,0.00,0.00,-6.87
"122357NUI['CC', 'CC', 'CI']",21,1,0,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.72,0.02,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,1,9,Reproach,7.83,0.00,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",21,1,2,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.72,0.05,AI-RANDOM,2,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,
"122357NUI['CC', 'CC', 'CI']",21,1,1,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.72,0.22,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,3,2,5,5,Admiration,7.34,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,7.34,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",21,2,2,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.74,0.08000002,AI-RANDOM,4,1,7,8,,,,,,,,,,,,,,,,,,,,,,,,,
"122357NUI['CC', 'CC', 'CI']",21,2,1,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.74,0.31,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,5,0,10,5,Admiration,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.83,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",21,2,0,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.74,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,1,14,Reproach,7.83,0.00,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",21,3,2,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.83,0.11,AI-RANDOM,2,3,9,11,,,,,,,,,,,,,,,,,,,,,,,,,
"122357NUI['CC', 'CC', 'CI']",21,3,1,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.83,0.4400001,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,5,0,15,5,Admiration,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.83,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",21,4,0,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.82,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,2,23,Reproach,7.83,0.00,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",21,3,0,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.83,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,2,18,Reproach,7.83,0.00,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",21,4,2,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.82,0.01000002,AI-RANDOM,0,5,9,16,,,,,,,,,,,,,,,,,,,,,,,,,
"122357NUI['CC', 'CC', 'CI']",21,4,1,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.82,0.5700001,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,5,0,20,5,Admiration,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.83,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",21,5,2,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.7,0.05000002,AI-RANDOM,3,2,12,18,,,,,,,,,,,,,,,,,,,,,,,,,
"122357NUI['CC', 'CC', 'CI']",21,5,0,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.7,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,2,28,Reproach,7.83,0.00,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",21,5,1,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.7,0.6800001,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,5,0,25,5,Admiration,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.83,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",21,6,1,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.69,0.8000001,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,5,0,30,5,Admiration,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.83,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,9.66
"122357NUI['CC', 'CC', 'CI']",21,6,0,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.69,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,2,33,Reproach,7.83,0.00,7.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"122357NUI['CC', 'CC', 'CI']",21,6,2,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.69,2.235174E-08,AI-RANDOM,2,3,14,21,,,,,,,,,,,,,,,,,,,,,,,,,
"122357NUI['CC', 'CC', 'CI']",21,7,2,"['CI', 'DC', 'RANDOM']",NOT_FINISHED,0.63,0,AI-RANDOM,2,3,16,24,,,,,,,,,,,,,,,,,,,,,,,,,
