sessionId,gameId,roundId,playerId,condition,gameState,envState,playerEconState,playerType,playerInvestEcon,playerInvestEnv,playerInvHistEcon,playerInvHistEnv,strongestEmotionType,strongestEmotionIntensity,activeEmotions_Hate,activeEmotions_Reproach,activeEmotions_Shame,activeEmotions_Anger,activeEmotions_Remorse,activeEmotions_Distress,activeEmotions_Fear,activeEmotions_Disappointment,activeEmotions_FearConfirmed,activeEmotions_Pity,activeEmotions_Resentment,activeEmotions_Love,activeEmotions_Admiration,activeEmotions_Pride,activeEmotions_Gratitude,activeEmotions_Gratification,activeEmotions_Joy,activeEmotions_Hope,activeEmotions_Relief,activeEmotions_Satisfaction,activeEmotions_Gloating,activeEmotions_HappyFor,mood
"132307FLO['CC', 'CC', 'CI']",1,15,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,1,4,10,70,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,15,0,"['CC', 'CC', 'CI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,10,70,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,15,2,"['CC', 'CC', 'CI']",NOT_FINISHED,0.76,0.89,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,4,1,66,14,Hope,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,9.12,0.00,0.00,0.00,0.00,9.66
"132307FLO['CC', 'CC', 'CI']",1,16,0,"['CC', 'CC', 'CI']",NOT_FINISHED,0.8,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,10,75,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,16,2,"['CC', 'CC', 'CI']",NOT_FINISHED,0.8,0.91,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,71,14,Hope,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,9.12,0.00,0.00,0.00,0.00,9.66
"132307FLO['CC', 'CC', 'CI']",1,17,0,"['CC', 'CC', 'CI']",NOT_FINISHED,0.66,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,10,80,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,17,2,"['CC', 'CC', 'CI']",NOT_FINISHED,0.66,0.88,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,76,14,Hope,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,9.12,0.00,0.00,0.00,0.00,9.66
"132307FLO['CC', 'CC', 'CI']",1,16,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.8,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,10,75,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,17,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.66,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,1,4,11,79,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,18,0,"['CC', 'CC', 'CI']",NOT_FINISHED,0.65,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,10,85,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,18,2,"['CC', 'CC', 'CI']",NOT_FINISHED,0.65,0.93,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,5,0,81,14,Hope,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,9.12,0.00,0.00,0.00,0.00,9.66
"132307FLO['CC', 'CC', 'CI']",1,18,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.65,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,11,84,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,19,0,"['CC', 'CC', 'CI']",NOT_FINISHED,0.61,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,1,4,11,89,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
"132307FLO['CC', 'CC', 'CI']",1,19,1,"['CC', 'CC', 'CI']",NOT_FINISHED,0.61,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,11,89,Fear,9.12,0.00,4.35,0.00,0.00,0.00,0.00,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07,0.00,0.00,0.00,0.00,-9.66
