sessionId,currGameId,condition,outcome,env_state,playerId_0_pos,playerId_0_type,playerId_0_econ_state,playerId_0_econ_history_perc,playerId_0_env_history_perc,playerId_1_pos,playerId_1_type,playerId_1_econ_state,playerId_1_econ_history_perc,playerId_1_env_history_perc,playerId_2_pos,playerId_2_type,playerId_2_econ_state,playerId_2_econ_history_perc,playerId_2_env_history_perc
"042038KKZ['CC', 'CC', 'CI']",924,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.59,2,Competitive,0,0.1,0.9,1,AIPlayerRandom,0.1,0.35,0.65,0,AIPlayerRandom,0.12,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",925,"['CI', 'CI', 'CI']",LOSS,0,0,Competitive,0.34,0.55,0.45,2,Competitive,0.11,0.5,0.5,1,Competitive,0.25,0.65,0.35
"042038KKZ['CC', 'CC', 'CI']",926,"['CI', 'CI', 'DC']",VICTORY,0.51,1,Competitive,0.29,0.55,0.45,0,Competitive,0.29,0.5,0.5,2,Cooperative,3.72529E-09,0.2,0.8
"042038KKZ['CC', 'CC', 'CI']",927,"['CI', 'CI', 'DI']",VICTORY,0.2200001,0,Competitive,0.13,0.45,0.55,2,Competitive,0,0.5,0.5,1,Cooperative,0.1,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",928,"['CI', 'CI', 'RANDOM']",LOSS,0,1,Competitive,0.11,0.4,0.6,0,Competitive,0.2,0.5,0.5,2,AIPlayerRandom,0.09999999,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",929,"['CI', 'DC', 'DC']",VICTORY,0.7199999,0,Competitive,0.06,0.4,0.6,1,Cooperative,0,0,1,2,Cooperative,0,0.1,0.9
"042038KKZ['CC', 'CC', 'CI']",930,"['CI', 'DC', 'DI']",VICTORY,0.7600001,0,Competitive,0.19,0.45,0.55,2,Cooperative,0,0.05,0.95,1,Cooperative,0.06,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",931,"['CI', 'DC', 'RANDOM']",VICTORY,0.39,1,Competitive,0.23,0.5,0.5,2,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.37,0.8,0.2
"042038KKZ['CC', 'CC', 'CI']",932,"['CI', 'DI', 'DI']",VICTORY,0.67,2,Competitive,0.04,0.35,0.65,0,Cooperative,0.09000002,0.35,0.65,1,Cooperative,0.06,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",933,"['CI', 'DI', 'RANDOM']",VICTORY,0.7299999,0,Competitive,0.05,0.4,0.6,2,Cooperative,0,0.15,0.85,1,AIPlayerRandom,0.03,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",934,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.5999999,0,Competitive,0.13,0.4,0.6,1,AIPlayerRandom,0.05,0.3,0.7,2,AIPlayerRandom,0,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",935,"['DC', 'DC', 'DC']",VICTORY,0.8399999,1,Cooperative,0,0.1,0.9,0,Cooperative,0.03,0.15,0.85,2,Cooperative,0,0.15,0.85
"042038KKZ['CC', 'CC', 'CI']",936,"['DC', 'DC', 'DI']",VICTORY,0.85,2,Cooperative,0,0.1,0.9,1,Cooperative,0,0.1,0.9,0,Cooperative,0.08,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",937,"['DC', 'DC', 'RANDOM']",VICTORY,0.3699999,2,Cooperative,0,0,1,1,Cooperative,0,0.1,0.9,0,AIPlayerRandom,0.33,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",938,"['DC', 'DI', 'DI']",VICTORY,0.7800001,2,Cooperative,0.03,0.05,0.95,1,Cooperative,0.12,0.3,0.7,0,Cooperative,0.14,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",939,"['DC', 'DI', 'RANDOM']",VICTORY,0.8699999,2,Cooperative,0,0,1,0,Cooperative,0.13,0.25,0.75,1,AIPlayerRandom,0.09,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",940,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,2,Cooperative,0.05,0,1,1,AIPlayerRandom,0.2,0.6,0.4,0,AIPlayerRandom,0.21,1,0
"042038KKZ['CC', 'CC', 'CI']",941,"['DI', 'DI', 'DI']",LOSS,0.01000002,0,Cooperative,0.34,0.55,0.45,2,Cooperative,0.13,0.45,0.55,1,Cooperative,0.27,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",942,"['DI', 'DI', 'RANDOM']",VICTORY,0.27,1,Cooperative,0.13,0.4,0.6,2,Cooperative,0.12,0.35,0.65,0,AIPlayerRandom,0.23,0.75,0.25
"042038KKZ['CC', 'CC', 'CI']",943,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.22,2,Cooperative,0.1,0.3,0.7,1,AIPlayerRandom,0.21,0.45,0.55,0,AIPlayerRandom,0.23,0.65,0.35
"042038KKZ['CC', 'CC', 'CI']",944,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,0.03999996,2,AIPlayerRandom,0.14,0.45,0.55,1,AIPlayerRandom,0.2,0.45,0.55,0,AIPlayerRandom,0.28,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",945,"['CC', 'CC', 'CC']",VICTORY,1,0,Competitive,0,0,1,1,Competitive,0,0.05,0.95,2,Competitive,0,0,1
"042038KKZ['CC', 'CC', 'CI']",946,"['CC', 'CC', 'CI']",VICTORY,0.79,2,Competitive,0,0.1,0.9,1,Competitive,0,0.05,0.95,0,Competitive,0.28,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",947,"['CC', 'CC', 'DC']",VICTORY,1,0,Competitive,0,0,1,1,Competitive,0,0,1,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",948,"['CC', 'CC', 'DI']",VICTORY,1,2,Competitive,0,0,1,1,Competitive,0,0,1,0,Cooperative,0.18,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",949,"['CC', 'CC', 'RANDOM']",VICTORY,1,2,Competitive,0,0.05,0.95,1,Competitive,0,0,1,0,AIPlayerRandom,0.05,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",950,"['CC', 'CI', 'CI']",VICTORY,0.3899999,2,Competitive,0,0.2,0.8,0,Competitive,0.18,0.55,0.45,1,Competitive,0.17,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",951,"['CC', 'CI', 'DC']",VICTORY,1,1,Competitive,0,0,1,0,Competitive,0.09999999,0.4,0.6,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",952,"['CC', 'CI', 'DI']",VICTORY,0.63,2,Competitive,0,0.05,0.95,1,Competitive,0.07000001,0.4,0.6,0,Cooperative,0.18,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",953,"['CC', 'CI', 'RANDOM']",VICTORY,0.77,2,Competitive,0,0.1,0.9,1,Competitive,0,0.25,0.75,0,AIPlayerRandom,0.1,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",954,"['CC', 'DC', 'DC']",VICTORY,1,1,Competitive,0,0.05,0.95,0,Cooperative,0.03,0.15,0.85,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",955,"['CC', 'DC', 'DI']",VICTORY,1,2,Competitive,0,0,1,1,Cooperative,0,0.05,0.95,0,Cooperative,0.19,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",956,"['CC', 'DC', 'RANDOM']",VICTORY,0.38,2,Competitive,0,0.1,0.9,1,Cooperative,0,0.1,0.9,0,AIPlayerRandom,0.31,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",957,"['CC', 'DI', 'DI']",VICTORY,0.8899999,2,Competitive,0,0,1,0,Cooperative,0.02,0.25,0.75,1,Cooperative,0.01000001,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",958,"['CC', 'DI', 'RANDOM']",VICTORY,0.4499999,2,Competitive,0,0,1,1,Cooperative,0.12,0.4,0.6,0,AIPlayerRandom,0.33,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",959,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.41,2,Competitive,0,0.05,0.95,1,AIPlayerRandom,0.09000002,0.35,0.65,0,AIPlayerRandom,0.28,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",960,"['CI', 'CI', 'CI']",VICTORY,0.2399999,1,Competitive,0.14,0.45,0.55,2,Competitive,0.09,0.35,0.65,0,Competitive,0.25,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",961,"['CI', 'CI', 'DC']",VICTORY,0.5799998,1,Competitive,0.12,0.4,0.6,0,Competitive,0.17,0.4,0.6,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",962,"['CI', 'CI', 'DI']",VICTORY,0.27,0,Competitive,0.18,0.45,0.55,1,Competitive,0.15,0.4,0.6,2,Cooperative,0.14,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",963,"['CI', 'CI', 'RANDOM']",LOSS,0,0,Competitive,0.15,0.5,0.5,2,Competitive,0.09,0.5,0.5,1,AIPlayerRandom,0.12,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",964,"['CI', 'DC', 'DC']",VICTORY,1,0,Competitive,0.09,0.3,0.7,1,Cooperative,0,0,1,2,Cooperative,0,0.15,0.85
"042038KKZ['CC', 'CC', 'CI']",965,"['CI', 'DC', 'DI']",VICTORY,0.71,0,Competitive,0.12,0.45,0.55,2,Cooperative,0,0,1,1,Cooperative,0.03,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",966,"['CI', 'DC', 'RANDOM']",VICTORY,1,0,Competitive,0.07999999,0.35,0.65,1,Cooperative,0,0.15,0.85,2,AIPlayerRandom,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",967,"['CI', 'DI', 'DI']",VICTORY,0.1699999,1,Competitive,0.13,0.5,0.5,2,Cooperative,0.09999999,0.4,0.6,0,Cooperative,0.19,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",968,"['CI', 'DI', 'RANDOM']",VICTORY,0.22,1,Competitive,0.14,0.4,0.6,2,Cooperative,0.02999999,0.35,0.65,0,AIPlayerRandom,0.18,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",969,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.24,2,Competitive,0,0.3,0.7,0,AIPlayerRandom,0.21,0.6,0.4,1,AIPlayerRandom,0.21,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",970,"['DC', 'DC', 'DC']",VICTORY,1,0,Cooperative,0.009999998,0.15,0.85,1,Cooperative,0,0,1,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",971,"['DC', 'DC', 'DI']",VICTORY,0.9299999,2,Cooperative,0,0.05,0.95,1,Cooperative,0,0.1,0.9,0,Cooperative,0.06999999,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",972,"['DC', 'DC', 'RANDOM']",VICTORY,0.97,2,Cooperative,0,0,1,1,Cooperative,0,0,1,0,AIPlayerRandom,0.18,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",973,"['DC', 'DI', 'DI']",VICTORY,0.5,2,Cooperative,0,0,1,1,Cooperative,0.04,0.25,0.75,0,Cooperative,0.22,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",974,"['DC', 'DI', 'RANDOM']",VICTORY,0.59,2,Cooperative,0,0.1,0.9,1,Cooperative,0.13,0.45,0.55,0,AIPlayerRandom,0.15,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",975,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.4200001,2,Cooperative,0,0,1,0,AIPlayerRandom,0.37,0.75,0.25,1,AIPlayerRandom,0.12,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",976,"['DI', 'DI', 'DI']",LOSS,0.01999997,0,Cooperative,0.29,0.6,0.4,2,Cooperative,0.14,0.45,0.55,1,Cooperative,0.19,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",977,"['DI', 'DI', 'RANDOM']",VICTORY,0.4999999,1,Cooperative,0.09,0.25,0.75,0,Cooperative,0.16,0.4,0.6,2,AIPlayerRandom,0.05000002,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",978,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.31,2,Cooperative,0.18,0.35,0.65,1,AIPlayerRandom,0.19,0.6,0.4,0,AIPlayerRandom,0.22,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",979,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.4300001,0,AIPlayerRandom,0.13,0.45,0.55,1,AIPlayerRandom,0.05,0.5,0.5,2,AIPlayerRandom,0.009999994,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",980,"['CC', 'CC', 'CC']",VICTORY,1,0,Competitive,0,0.15,0.85,1,Competitive,0,0.05,0.95,2,Competitive,0,0.1,0.9
"042038KKZ['CC', 'CC', 'CI']",981,"['CC', 'CC', 'CI']",VICTORY,0.9799999,2,Competitive,0,0,1,1,Competitive,0,0,1,0,Competitive,0.06,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",982,"['CC', 'CC', 'DC']",VICTORY,1,0,Competitive,0,0.05,0.95,1,Competitive,0,0,1,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",983,"['CC', 'CC', 'DI']",VICTORY,0.9200001,2,Competitive,0,0.05,0.95,1,Competitive,0,0.1,0.9,0,Cooperative,0.06,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",984,"['CC', 'CC', 'RANDOM']",VICTORY,0.59,2,Competitive,0,0.1,0.9,1,Competitive,0,0,1,0,AIPlayerRandom,0.5699999,0.85,0.15
"042038KKZ['CC', 'CC', 'CI']",985,"['CC', 'CI', 'CI']",VICTORY,0.7200001,2,Competitive,0,0.05,0.95,0,Competitive,0.07000002,0.4,0.6,1,Competitive,0.03,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",986,"['CC', 'CI', 'DC']",VICTORY,0.8599999,1,Competitive,0,0,1,0,Competitive,0.12,0.35,0.65,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",987,"['CC', 'CI', 'DI']",VICTORY,1,0,Competitive,0,0,1,1,Competitive,0,0.15,0.85,2,Cooperative,0,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",988,"['CC', 'CI', 'RANDOM']",VICTORY,0.7800001,2,Competitive,0,0.1,0.9,1,Competitive,0.11,0.3,0.7,0,AIPlayerRandom,0.25,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",989,"['CC', 'DC', 'DC']",VICTORY,1,0,Competitive,0,0,1,1,Cooperative,0,0.05,0.95,2,Cooperative,0,0.15,0.85
"042038KKZ['CC', 'CC', 'CI']",990,"['CC', 'DC', 'DI']",VICTORY,0.4999999,2,Competitive,0,0.15,0.85,1,Cooperative,0,0.1,0.9,0,Cooperative,0.26,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",991,"['CC', 'DC', 'RANDOM']",VICTORY,0.79,2,Competitive,0,0,1,1,Cooperative,0,0.1,0.9,0,AIPlayerRandom,0.19,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",992,"['CC', 'DI', 'DI']",VICTORY,0.4699999,2,Competitive,0,0.1,0.9,1,Cooperative,0.05999999,0.35,0.65,0,Cooperative,0.16,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",993,"['CC', 'DI', 'RANDOM']",VICTORY,0.86,1,Competitive,0,0,1,0,Cooperative,0.05,0.35,0.65,2,AIPlayerRandom,0,0.1,0.9
"042038KKZ['CC', 'CC', 'CI']",994,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.6199999,2,Competitive,0,0.05,0.95,1,AIPlayerRandom,0.06,0.35,0.65,0,AIPlayerRandom,0.21,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",995,"['CI', 'CI', 'CI']",VICTORY,0.23,0,Competitive,0.21,0.5,0.5,2,Competitive,0.1,0.4,0.6,1,Competitive,0.15,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",996,"['CI', 'CI', 'DC']",VICTORY,0.3599999,0,Competitive,0.23,0.5,0.5,1,Competitive,0,0.4,0.6,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",997,"['CI', 'CI', 'DI']",VICTORY,0.28,2,Competitive,0.06999999,0.5,0.5,0,Competitive,0.24,0.5,0.5,1,Cooperative,0.16,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",998,"['CI', 'CI', 'RANDOM']",LOSS,0,2,Competitive,0.2,0.5333334,0.4666667,1,Competitive,0.23,0.7333333,0.2666667,0,AIPlayerRandom,0.44,0.8666667,0.1333333
"042038KKZ['CC', 'CC', 'CI']",999,"['CI', 'DC', 'DC']",VICTORY,1,0,Competitive,0.18,0.4,0.6,1,Cooperative,0,0.1,0.9,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",1000,"['CI', 'DC', 'DI']",VICTORY,0.74,1,Competitive,0.05999999,0.3,0.7,2,Cooperative,0,0,1,0,Cooperative,0.17,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",1001,"['CI', 'DC', 'RANDOM']",VICTORY,0.37,0,Competitive,0.18,0.45,0.55,2,Cooperative,0,0.1,0.9,1,AIPlayerRandom,0.06000001,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1002,"['CI', 'DI', 'DI']",VICTORY,0.4500001,2,Competitive,0.01000001,0.3,0.7,0,Cooperative,0.17,0.4,0.6,1,Cooperative,0.11,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",1003,"['CI', 'DI', 'RANDOM']",VICTORY,0.44,1,Competitive,0.12,0.35,0.65,2,Cooperative,0.05,0.35,0.65,0,AIPlayerRandom,0.16,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",1004,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.4,2,Competitive,0.12,0.2,0.8,0,AIPlayerRandom,0.22,0.65,0.35,1,AIPlayerRandom,0.14,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1005,"['DC', 'DC', 'DC']",VICTORY,0.9499998,0,Cooperative,0,0.05,0.95,1,Cooperative,0,0.05,0.95,2,Cooperative,0,0.2,0.8
"042038KKZ['CC', 'CC', 'CI']",1006,"['DC', 'DC', 'DI']",VICTORY,0.8699999,2,Cooperative,0,0.15,0.85,1,Cooperative,0,0.1,0.9,0,Cooperative,0.13,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",1007,"['DC', 'DC', 'RANDOM']",VICTORY,0.8399999,2,Cooperative,0,0.1,0.9,1,Cooperative,0,0,1,0,AIPlayerRandom,0.29,0.7,0.3
"042038KKZ['CC', 'CC', 'CI']",1008,"['DC', 'DI', 'DI']",VICTORY,0.6599998,2,Cooperative,0,0,1,0,Cooperative,0.18,0.4,0.6,1,Cooperative,0.09999999,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",1009,"['DC', 'DI', 'RANDOM']",VICTORY,0.3799999,2,Cooperative,0,0,1,1,Cooperative,0.05999999,0.4,0.6,0,AIPlayerRandom,0.31,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",1010,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.44,2,Cooperative,0,0,1,0,AIPlayerRandom,0.31,0.55,0.45,1,AIPlayerRandom,0.08000001,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1011,"['DI', 'DI', 'DI']",VICTORY,0.33,0,Cooperative,0.23,0.5,0.5,2,Cooperative,0,0.3,0.7,1,Cooperative,0.21,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1012,"['DI', 'DI', 'RANDOM']",VICTORY,0.2800001,0,Cooperative,0.22,0.45,0.55,2,Cooperative,0,0.35,0.65,1,AIPlayerRandom,0.21,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",1013,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.32,1,Cooperative,0.16,0.4,0.6,0,AIPlayerRandom,0.35,0.6,0.4,2,AIPlayerRandom,0.1,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",1014,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,0.01999998,2,AIPlayerRandom,0.01000001,0.3,0.7,0,AIPlayerRandom,0.22,0.8,0.2,1,AIPlayerRandom,0.22,0.9,0.1
"042038KKZ['CC', 'CC', 'CI']",1015,"['CC', 'CC', 'CC']",VICTORY,1,0,Competitive,0,0,1,1,Competitive,0,0.05,0.95,2,Competitive,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",1016,"['CC', 'CC', 'CI']",VICTORY,1,2,Competitive,0,0.1,0.9,1,Competitive,0,0.05,0.95,0,Competitive,0.22,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1017,"['CC', 'CC', 'DC']",VICTORY,0.96,0,Competitive,0,0.05,0.95,1,Competitive,0,0,1,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",1018,"['CC', 'CC', 'DI']",VICTORY,0.6599998,2,Competitive,0,0.2,0.8,1,Competitive,0,0,1,0,Cooperative,0.009999998,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",1019,"['CC', 'CC', 'RANDOM']",VICTORY,0.35,2,Competitive,0,0.05,0.95,1,Competitive,0,0,1,0,AIPlayerRandom,0.5000001,0.8,0.2
"042038KKZ['CC', 'CC', 'CI']",1020,"['CC', 'CI', 'CI']",VICTORY,0.59,2,Competitive,0,0.05,0.95,0,Competitive,0.3,0.6,0.4,1,Competitive,0.05,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1021,"['CC', 'CI', 'DC']",VICTORY,1,1,Competitive,0,0,1,0,Competitive,0.12,0.35,0.65,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",1022,"['CC', 'CI', 'DI']",VICTORY,0.52,2,Competitive,0,0.1,0.9,1,Competitive,0.15,0.4,0.6,0,Cooperative,0.2,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1023,"['CC', 'CI', 'RANDOM']",VICTORY,0.58,2,Competitive,0,0,1,0,Competitive,0.2,0.5,0.5,1,AIPlayerRandom,0.07,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1024,"['CC', 'DC', 'DC']",VICTORY,1,0,Competitive,0,0.05,0.95,1,Cooperative,0,0.05,0.95,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",1025,"['CC', 'DC', 'DI']",VICTORY,0.9600001,2,Competitive,0,0,1,1,Cooperative,0,0.05,0.95,0,Cooperative,0.06999999,0.25,0.75
"042038KKZ['CC', 'CC', 'CI']",1026,"['CC', 'DC', 'RANDOM']",VICTORY,0.8299999,1,Competitive,0.04,0.15,0.85,2,Cooperative,0,0.05,0.95,0,AIPlayerRandom,0.07000001,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",1027,"['CC', 'DI', 'DI']",VICTORY,0.3699999,2,Competitive,0,0,1,0,Cooperative,0.13,0.4,0.6,1,Cooperative,0.1,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",1028,"['CC', 'DI', 'RANDOM']",VICTORY,0.56,2,Competitive,0,0.05,0.95,0,Cooperative,0.23,0.45,0.55,1,AIPlayerRandom,0.02000001,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",1029,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.4200001,2,Competitive,0,0.1,0.9,1,AIPlayerRandom,0,0.2,0.8,0,AIPlayerRandom,0.09999999,0.55,0.45
"042038KKZ['CC', 'CC', 'CI']",1030,"['CI', 'CI', 'CI']",VICTORY,0.2399999,0,Competitive,0.14,0.45,0.55,2,Competitive,0.06,0.5,0.5,1,Competitive,0.06999998,0.4,0.6
"042038KKZ['CC', 'CC', 'CI']",1031,"['CI', 'CI', 'DC']",VICTORY,0.45,0,Competitive,0.24,0.45,0.55,1,Competitive,0.03,0.25,0.75,2,Cooperative,0,0,1
"042038KKZ['CC', 'CC', 'CI']",1032,"['CI', 'CI', 'DI']",VICTORY,0.61,2,Competitive,0.04,0.3,0.7,0,Competitive,0.22,0.45,0.55,1,Cooperative,0.18,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",1033,"['CI', 'CI', 'RANDOM']",LOSS,0.00999999,1,Competitive,0.19,0.45,0.55,2,Competitive,0.05999999,0.45,0.55,0,AIPlayerRandom,0.23,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",1034,"['CI', 'DC', 'DC']",VICTORY,0.7800001,0,Competitive,0.06,0.45,0.55,1,Cooperative,0,0.05,0.95,2,Cooperative,0,0.05,0.95
"042038KKZ['CC', 'CC', 'CI']",1035,"['CI', 'DC', 'DI']",VICTORY,0.44,0,Competitive,0.05,0.35,0.65,1,Cooperative,0.01,0.1,0.9,2,Cooperative,0,0.35,0.65
"042038KKZ['CC', 'CC', 'CI']",1036,"['CI', 'DC', 'RANDOM']",VICTORY,0.94,0,Competitive,0.07000001,0.3,0.7,2,Cooperative,0,0.05,0.95,1,AIPlayerRandom,0.03999999,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",1037,"['CI', 'DI', 'DI']",VICTORY,0.7,0,Competitive,0.19,0.4,0.6,1,Cooperative,0.16,0.35,0.65,2,Cooperative,0.04000001,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",1038,"['CI', 'DI', 'RANDOM']",VICTORY,0.76,2,Competitive,0.009999998,0.25,0.75,1,Cooperative,0.03,0.25,0.75,0,AIPlayerRandom,0.17,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",1039,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.21,1,Competitive,0.14,0.4,0.6,2,AIPlayerRandom,0,0.25,0.75,0,AIPlayerRandom,0.18,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",1040,"['DC', 'DC', 'DC']",VICTORY,0.8599999,0,Cooperative,0,0,1,1,Cooperative,0,0.1,0.9,2,Cooperative,0,0.1,0.9
"042038KKZ['CC', 'CC', 'CI']",1041,"['DC', 'DC', 'DI']",VICTORY,0.8099999,2,Cooperative,0,0.05,0.95,1,Cooperative,0,0.1,0.9,0,Cooperative,0.19,0.45,0.55
"042038KKZ['CC', 'CC', 'CI']",1042,"['DC', 'DC', 'RANDOM']",VICTORY,1,0,Cooperative,0,0,1,1,Cooperative,0,0.1,0.9,2,AIPlayerRandom,0,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",1043,"['DC', 'DI', 'DI']",VICTORY,0.6399999,2,Cooperative,0,0.05,0.95,0,Cooperative,0.2,0.45,0.55,1,Cooperative,0.08000001,0.3,0.7
"042038KKZ['CC', 'CC', 'CI']",1044,"['DC', 'DI', 'RANDOM']",VICTORY,0.57,2,Cooperative,0,0.05,0.95,1,Cooperative,0,0.35,0.65,0,AIPlayerRandom,0.13,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",1045,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,2,Cooperative,7.450581E-09,0.1,0.9,1,AIPlayerRandom,0.16,0.7,0.3,0,AIPlayerRandom,0.17,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",1046,"['DI', 'DI', 'DI']",LOSS,0,2,Cooperative,0.08,0.5,0.5,1,Cooperative,0.13,0.45,0.55,0,Cooperative,0.14,0.5,0.5
"042038KKZ['CC', 'CC', 'CI']",1047,"['DI', 'DI', 'RANDOM']",VICTORY,0.49,1,Cooperative,0.01,0.25,0.75,2,Cooperative,0,0.2,0.8,0,AIPlayerRandom,0.36,0.6,0.4
"042038KKZ['CC', 'CC', 'CI']",1048,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.5099999,1,Cooperative,0.04,0.25,0.75,2,AIPlayerRandom,0,0.15,0.85,0,AIPlayerRandom,0.23,0.6,0.4
