sessionId,currGameId,Id,Name,type
,970,2,DC,
,971,1,DC,
,971,0,DC,
,971,2,DI,
,972,0,DC,
,972,1,DC,
,972,2,RANDOM,
,973,2,DI,
,973,1,DI,
,973,0,DC,
,974,2,RANDOM,
,974,0,DC,
,974,1,DI,
,975,1,RANDOM,
,975,0,DC,
,975,2,RANDOM,
,976,2,DI,
,976,1,DI,
,976,0,DI,
,977,2,RANDOM,
,977,1,DI,
,977,0,DI,
,978,1,RANDOM,
,978,2,RANDOM,
,978,0,DI,
,979,0,RANDOM,
,979,1,RANDOM,
,979,2,RANDOM,
,980,0,CC,
,980,2,CC,
,980,1,CC,
,981,2,CI,
,981,0,CC,
,981,1,CC,
,982,1,CC,
,982,0,CC,
,982,2,DC,
,983,1,CC,
,983,0,CC,
,983,2,DI,
,984,2,RANDOM,
,984,1,CC,
,984,0,CC,
,985,2,CI,
,985,1,CI,
,985,0,CC,
,986,0,CC,
,986,2,DC,
,986,1,CI,
,987,0,CC,
,987,2,DI,
,987,1,CI,
,988,2,RANDOM,
,988,0,CC,
,988,1,CI,
,989,1,DC,
,989,2,DC,
,989,0,CC,
,990,2,DI,
,990,1,DC,
,990,0,CC,
,991,1,DC,
,991,0,CC,
,991,2,RANDOM,
,992,2,DI,
,992,1,DI,
,992,0,CC,
,993,2,RANDOM,
,993,0,CC,
,993,1,DI,
,994,0,CC,
,994,1,RANDOM,
,994,2,RANDOM,
,995,2,CI,
,995,1,CI,
,995,0,CI,
,996,0,CI,
,996,2,DC,
,996,1,CI,
,997,2,DI,
,997,1,CI,
,997,0,CI,
,998,0,CI,
,998,1,CI,
,998,2,RANDOM,
,999,0,CI,
,999,1,DC,
,999,2,DC,
,1000,2,DI,
,1000,0,CI,
,1000,1,DC,
,1001,2,RANDOM,
,1001,0,CI,
,1001,1,DC,
,1002,1,DI,
,1002,2,DI,
,1002,0,CI,
,1003,0,CI,
,1003,2,RANDOM,
,1003,1,DI,
,1004,0,CI,
,1004,2,RANDOM,
,1004,1,RANDOM,
,1005,2,DC,
,1005,0,DC,
,1005,1,DC,
,1006,1,DC,
,1006,0,DC,
,1006,2,DI,
,1007,2,RANDOM,
,1007,1,DC,
,1007,0,DC,
,1008,0,DC,
,1008,1,DI,
,1008,2,DI,
,1009,0,DC,
,1009,2,RANDOM,
,1009,1,DI,
,1010,2,RANDOM,
,1010,0,DC,
,1010,1,RANDOM,
,1011,2,DI,
,1011,1,DI,
,1011,0,DI,
,1012,0,DI,
,1012,1,DI,
,1012,2,RANDOM,
,1013,0,DI,
,1013,2,RANDOM,
,1013,1,RANDOM,
,1014,0,RANDOM,
,1014,1,RANDOM,
,1014,2,RANDOM,
,1015,1,CC,
,1015,2,CC,
,1015,0,CC,
,1016,0,CC,
,1016,2,CI,
,1016,1,CC,
,1017,0,CC,
,1017,1,CC,
,1017,2,DC,
,1018,0,CC,
,1018,1,CC,
,1018,2,DI,
,1019,1,CC,
,1019,2,RANDOM,
,1019,0,CC,
,1020,1,CI,
,1020,2,CI,
,1020,0,CC,
,1021,1,CI,
,1021,0,CC,
,1021,2,DC,
,1022,0,CC,
,1022,1,CI,
,1022,2,DI,
,1023,2,RANDOM,
,1023,0,CC,
,1023,1,CI,
,1024,1,DC,
,1024,0,CC,
,1024,2,DC,
,1025,1,DC,
,1025,2,DI,
,1025,0,CC,
,1026,1,DC,
,1026,0,CC,
,1026,2,RANDOM,
,1027,2,DI,
,1027,1,DI,
,1027,0,CC,
,1028,0,CC,
,1028,2,RANDOM,
,1028,1,DI,
,1029,0,CC,
,1029,2,RANDOM,
,1029,1,RANDOM,
,1030,1,CI,
,1030,0,CI,
,1030,2,CI,
,1031,0,CI,
,1031,1,CI,
,1031,2,DC,
,1032,1,CI,
,1032,0,CI,
,1032,2,DI,
,1033,2,RANDOM,
,1033,0,CI,
,1033,1,CI,
,1034,2,DC,
,1034,0,CI,
,1034,1,DC,
,1035,2,DI,
,1035,1,DC,
,1035,0,CI,
,1036,1,DC,
,1036,2,RANDOM,
,1036,0,CI,
,1037,1,DI,
,1037,2,DI,
,1037,0,CI,
,1038,1,DI,
,1038,2,RANDOM,
,1038,0,CI,
,1039,2,RANDOM,
,1039,0,CI,
,1039,1,RANDOM,
,1040,0,DC,
,1040,2,DC,
,1040,1,DC,
,1041,2,DI,
,1041,1,DC,
,1041,0,DC,
,1042,2,RANDOM,
,1042,0,DC,
,1042,1,DC,
,1043,1,DI,
,1043,0,DC,
,1043,2,DI,
,1044,2,RANDOM,
,1044,1,DI,
,1044,0,DC,
,1045,1,RANDOM,
,1045,2,RANDOM,
,1045,0,DC,
,1046,2,DI,
,1046,0,DI,
,1046,1,DI,
,1047,0,DI,
,1047,1,DI,
,1047,2,RANDOM,
,1048,2,RANDOM,
,1048,1,RANDOM,
,1048,0,DI,
,1049,1,RANDOM,
,1049,2,RANDOM,
,1049,0,RANDOM,
,1050,0,CC,
,1050,1,CC,
,1050,2,CC,
,1051,2,CI,
,1051,0,CC,
,1051,1,CC,
,1052,0,CC,
,1052,1,CC,
,1052,2,DC,
,1053,0,CC,
,1053,2,DI,
,1053,1,CC,
,1054,2,RANDOM,
,1054,0,CC,
,1054,1,CC,
,1055,2,CI,
,1055,1,CI,
,1055,0,CC,
,1056,1,CI,
,1056,2,DC,
,1056,0,CC,
,1057,1,CI,
,1057,0,CC,
,1057,2,DI,
,1058,0,CC,
,1058,1,CI,
,1058,2,RANDOM,
,1059,0,CC,
,1059,1,DC,
,1059,2,DC,
,1060,1,DC,
,1060,0,CC,
,1060,2,DI,
,1061,2,RANDOM,
,1061,0,CC,
,1061,1,DC,
,1062,1,DI,
,1062,2,DI,
,1062,0,CC,
,1063,2,RANDOM,
,1063,0,CC,
,1063,1,DI,
,1064,0,CC,
,1064,1,RANDOM,
,1064,2,RANDOM,
,1065,1,CI,
,1065,0,CI,
,1065,2,CI,
,1066,0,CI,
,1066,2,DC,
,1066,1,CI,
,1067,0,CI,
,1067,2,DI,
,1067,1,CI,
,1068,1,CI,
,1068,2,RANDOM,
,1068,0,CI,
,1069,2,DC,
,1069,0,CI,
,1069,1,DC,
,1070,2,DI,
,1070,0,CI,
,1070,1,DC,
,1071,0,CI,
,1071,1,DC,
,1071,2,RANDOM,
,1072,1,DI,
,1072,0,CI,
,1072,2,DI,
,1073,2,RANDOM,
,1073,1,DI,
,1073,0,CI,
,1074,1,RANDOM,
,1074,0,CI,
,1074,2,RANDOM,
,1075,0,DC,
,1075,2,DC,
,1075,1,DC,
,1076,1,DC,
,1076,2,DI,
,1076,0,DC,
,1077,1,DC,
,1077,0,DC,
,1077,2,RANDOM,
,1078,0,DC,
,1078,1,DI,
,1078,2,DI,
,1079,1,DI,
,1079,0,DC,
,1079,2,RANDOM,
,1080,1,RANDOM,
,1080,0,DC,
,1080,2,RANDOM,
,1081,2,DI,
,1081,1,DI,
,1081,0,DI,
,1082,1,DI,
,1082,2,RANDOM,
,1082,0,DI,
,1083,2,RANDOM,
,1083,0,DI,
,1083,1,RANDOM,
,1084,0,RANDOM,
,1084,1,RANDOM,
,1084,2,RANDOM,
,1085,2,CC,
,1085,1,CC,
,1085,0,CC,
,1086,1,CC,
,1086,2,CI,
,1086,0,CC,
,1087,0,CC,
,1087,1,CC,
,1087,2,DC,
,1088,1,CC,
,1088,0,CC,
,1088,2,DI,
,1089,0,CC,
,1089,2,RANDOM,
,1089,1,CC,
,1090,0,CC,
,1090,2,CI,
,1090,1,CI,
,1091,1,CI,
,1091,0,CC,
,1091,2,DC,
,1092,0,CC,
,1092,2,DI,
,1092,1,CI,
,1093,2,RANDOM,
,1093,1,CI,
,1093,0,CC,
,1094,0,CC,
,1094,1,DC,
,1094,2,DC,
,1095,0,CC,
,1095,2,DI,
,1095,1,DC,
,1096,1,DC,
,1096,2,RANDOM,
,1096,0,CC,
,1097,1,DI,
,1097,2,DI,
,1097,0,CC,
,1098,0,CC,
,1098,1,DI,
,1098,2,RANDOM,
,1099,1,RANDOM,
,1099,2,RANDOM,
,1099,0,CC,
,1100,2,CI,
,1100,1,CI,
,1100,0,CI,
,1101,1,CI,
,1101,0,CI,
,1101,2,DC,
,1102,1,CI,
,1102,2,DI,
,1102,0,CI,
,1103,0,CI,
,1103,1,CI,
,1103,2,RANDOM,
,1104,1,DC,
,1104,0,CI,
,1104,2,DC,
,1105,0,CI,
,1105,1,DC,
,1105,2,DI,
,1106,0,CI,
,1106,1,DC,
,1106,2,RANDOM,
,1107,2,DI,
,1107,1,DI,
,1107,0,CI,
,1108,1,DI,
,1108,0,CI,
,1108,2,RANDOM,
,1109,2,RANDOM,
,1109,0,CI,
,1109,1,RANDOM,
,1110,1,DC,
,1110,2,DC,
,1110,0,DC,
,1111,2,DI,
,1111,1,DC,
,1111,0,DC,
,1112,2,RANDOM,
,1112,1,DC,
,1112,0,DC,
,1113,0,DC,
,1113,2,DI,
,1113,1,DI,
,1114,2,RANDOM,
,1114,0,DC,
,1114,1,DI,
,1115,1,RANDOM,
,1115,0,DC,
,1115,2,RANDOM,
,1116,1,DI,
,1116,2,DI,
,1116,0,DI,
,1117,0,DI,
,1117,1,DI,
,1117,2,RANDOM,
,1118,0,DI,
,1118,1,RANDOM,
,1118,2,RANDOM,
,1119,0,RANDOM,
,1119,2,RANDOM,
,1119,1,RANDOM,
,1120,1,CC,
,1120,0,CC,
,1120,2,CC,
,1121,1,CC,
,1121,2,CI,
,1121,0,CC,
,1122,2,DC,
,1122,1,CC,
,1122,0,CC,
,1123,1,CC,
,1123,0,CC,
,1123,2,DI,
,1124,2,RANDOM,
,1124,1,CC,
,1124,0,CC,
,1125,2,CI,
,1125,0,CC,
,1125,1,CI,
,1126,1,CI,
,1126,2,DC,
,1126,0,CC,
,1127,1,CI,
,1127,0,CC,
,1127,2,DI,
,1128,2,RANDOM,
,1128,1,CI,
,1128,0,CC,
,1129,0,CC,
,1129,2,DC,
,1129,1,DC,
,1130,2,DI,
,1130,1,DC,
,1130,0,CC,
,1131,2,RANDOM,
,1131,0,CC,
,1131,1,DC,
,1132,2,DI,
,1132,1,DI,
,1132,0,CC,
,1133,1,DI,
,1133,0,CC,
,1133,2,RANDOM,
,1134,1,RANDOM,
,1134,2,RANDOM,
,1134,0,CC,
,1135,1,CI,
,1135,2,CI,
,1135,0,CI,
,1136,0,CI,
,1136,2,DC,
,1136,1,CI,
,1137,1,CI,
,1137,0,CI,
,1137,2,DI,
,1138,2,RANDOM,
,1138,0,CI,
,1138,1,CI,
,1139,0,CI,
,1139,2,DC,
,1139,1,DC,
,1140,2,DI,
,1140,0,CI,
,1140,1,DC,
,1141,1,DC,
,1141,0,CI,
,1141,2,RANDOM,
,1142,0,CI,
,1142,2,DI,
,1142,1,DI,
,1143,0,CI,
,1143,2,RANDOM,
,1143,1,DI,
,1144,1,RANDOM,
,1144,2,RANDOM,
,1144,0,CI,
,1145,0,DC,
,1145,1,DC,
,1145,2,DC,
,1146,0,DC,
,1146,1,DC,
,1146,2,DI,
,1147,0,DC,
,1147,1,DC,
,1147,2,RANDOM,
,1148,2,DI,
,1148,0,DC,
,1148,1,DI,
,1149,2,RANDOM,
,1149,1,DI,
,1149,0,DC,
,1150,0,DC,
,1150,2,RANDOM,
,1150,1,RANDOM,
,1151,1,DI,
,1151,2,DI,
,1151,0,DI,
,1152,0,DI,
,1152,1,DI,
,1152,2,RANDOM,
,1153,0,DI,
,1153,2,RANDOM,
,1153,1,RANDOM,
,1154,0,RANDOM,
,1154,1,RANDOM,
,1154,2,RANDOM,
,1155,0,CC,
,1155,2,CC,
,1155,1,CC,
,1156,2,CI,
,1156,1,CC,
,1156,0,CC,
,1157,0,CC,
,1157,1,CC,
,1157,2,DC,
,1158,0,CC,
,1158,2,DI,
,1158,1,CC,
,1159,0,CC,
,1159,1,CC,
,1159,2,RANDOM,
,1160,1,CI,
,1160,2,CI,
,1160,0,CC,
,1161,2,DC,
,1161,0,CC,
,1161,1,CI,
,1162,0,CC,
,1162,1,CI,
,1162,2,DI,
,1163,0,CC,
,1163,1,CI,
,1163,2,RANDOM,
,1164,1,DC,
,1164,0,CC,
,1164,2,DC,
,1165,2,DI,
,1165,0,CC,
,1165,1,DC,
,1166,0,CC,
,1166,1,DC,
,1166,2,RANDOM,
,1167,0,CC,
,1167,2,DI,
,1167,1,DI,
,1168,0,CC,
,1168,2,RANDOM,
,1168,1,DI,
,1169,0,CC,
,1169,2,RANDOM,
,1169,1,RANDOM,
,1170,1,CI,
,1170,0,CI,
,1170,2,CI,
,1171,1,CI,
,1171,2,DC,
,1171,0,CI,
,1172,1,CI,
,1172,0,CI,
,1172,2,DI,
,1173,0,CI,
,1173,2,RANDOM,
,1173,1,CI,
,1174,1,DC,
,1174,0,CI,
,1174,2,DC,
,1175,1,DC,
,1175,0,CI,
,1175,2,DI,
,1176,0,CI,
,1176,1,DC,
,1176,2,RANDOM,
,1177,1,DI,
,1177,0,CI,
,1177,2,DI,
,1178,0,CI,
,1178,2,RANDOM,
,1178,1,DI,
,1179,0,CI,
,1179,2,RANDOM,
,1179,1,RANDOM,
,1180,2,DC,
,1180,0,DC,
,1180,1,DC,
,1181,0,DC,
,1181,1,DC,
,1181,2,DI,
,1182,0,DC,
,1182,1,DC,
,1182,2,RANDOM,
,1183,0,DC,
,1183,2,DI,
,1183,1,DI,
,1184,1,DI,
,1184,0,DC,
,1184,2,RANDOM,
,1185,2,RANDOM,
,1185,1,RANDOM,
,1185,0,DC,
,1186,1,DI,
,1186,2,DI,
,1186,0,DI,
,1187,0,DI,
,1187,1,DI,
,1187,2,RANDOM,
,1188,1,RANDOM,
,1188,0,DI,
,1188,2,RANDOM,
,1189,0,RANDOM,
,1189,1,RANDOM,
,1189,2,RANDOM,
,1190,0,CC,
,1190,1,CC,
,1190,2,CC,
,1191,2,CI,
,1191,0,CC,
,1191,1,CC,
,1192,1,CC,
,1192,0,CC,
,1192,2,DC,
,1193,2,DI,
,1193,1,CC,
,1193,0,CC,
,1194,0,CC,
,1194,1,CC,
,1194,2,RANDOM,
,1195,2,CI,
,1195,0,CC,
,1195,1,CI,
,1196,2,DC,
,1196,1,CI,
,1196,0,CC,
,1197,0,CC,
,1197,1,CI,
,1197,2,DI,
,1198,0,CC,
,1198,1,CI,
,1198,2,RANDOM,
,1199,0,CC,
,1199,1,DC,
,1199,2,DC,
,1200,1,DC,
,1200,2,DI,
,1200,0,CC,
,1201,2,RANDOM,
,1201,1,DC,
,1201,0,CC,
,1202,1,DI,
,1202,2,DI,
,1202,0,CC,
,1203,1,DI,
,1203,0,CC,
,1203,2,RANDOM,
,1204,2,RANDOM,
,1204,1,RANDOM,
,1204,0,CC,
,1205,0,CI,
,1205,1,CI,
,1205,2,CI,
,1206,2,DC,
,1206,0,CI,
,1206,1,CI,
,1207,0,CI,
,1207,1,CI,
,1207,2,DI,
,1208,1,CI,
,1208,2,RANDOM,
,1208,0,CI,
,1209,2,DC,
,1209,1,DC,
,1209,0,CI,
,1210,1,DC,
,1210,2,DI,
,1210,0,CI,
,1211,0,CI,
,1211,1,DC,
,1211,2,RANDOM,
,1212,0,CI,
,1212,1,DI,
,1212,2,DI,
,1213,0,CI,
,1213,1,DI,
,1213,2,RANDOM,
,1214,0,CI,
,1214,1,RANDOM,
,1214,2,RANDOM,
,1215,1,DC,
,1215,2,DC,
,1215,0,DC,
,1216,1,DC,
,1216,0,DC,
,1216,2,DI,
,1217,1,DC,
,1217,0,DC,
,1217,2,RANDOM,
,1218,0,DC,
,1218,1,DI,
,1218,2,DI,
,1219,1,DI,
,1219,0,DC,
,1219,2,RANDOM,
,1220,2,RANDOM,
,1220,1,RANDOM,
,1220,0,DC,
,1221,1,DI,
,1221,2,DI,
,1221,0,DI,
,1222,1,DI,
,1222,0,DI,
,1222,2,RANDOM,
,1223,1,RANDOM,
,1223,0,DI,
,1223,2,RANDOM,
,1224,0,RANDOM,
,1224,2,RANDOM,
,1224,1,RANDOM,
,1225,1,CC,
,1225,0,CC,
,1225,2,CC,
,1226,0,CC,
,1226,1,CC,
,1226,2,CI,
,1227,1,CC,
,1227,2,DC,
,1227,0,CC,
,1228,2,DI,
,1228,1,CC,
,1228,0,CC,
,1229,1,CC,
,1229,0,CC,
,1229,2,RANDOM,
,1230,2,CI,
,1230,1,CI,
,1230,0,CC,
,1231,2,DC,
,1231,1,CI,
,1231,0,CC,
,1232,0,CC,
,1232,2,DI,
,1232,1,CI,
,1233,0,CC,
,1233,2,RANDOM,
,1233,1,CI,
,1234,2,DC,
,1234,0,CC,
,1234,1,DC,
,1235,0,CC,
,1235,1,DC,
,1235,2,DI,
,1236,0,CC,
,1236,2,RANDOM,
,1236,1,DC,
,1237,1,DI,
,1237,2,DI,
,1237,0,CC,
,1238,0,CC,
,1238,2,RANDOM,
,1238,1,DI,
,1239,0,CC,
,1239,2,RANDOM,
,1239,1,RANDOM,
,1240,1,CI,
,1240,0,CI,
,1240,2,CI,
,1241,1,CI,
,1241,2,DC,
,1241,0,CI,
,1242,1,CI,
,1242,2,DI,
,1242,0,CI,
,1243,0,CI,
,1243,2,RANDOM,
,1243,1,CI,
,1244,2,DC,
,1244,1,DC,
,1244,0,CI,
,1245,0,CI,
,1245,2,DI,
,1245,1,DC,
,1246,1,DC,
,1246,0,CI,
,1246,2,RANDOM,
,1247,0,CI,
,1247,2,DI,
,1247,1,DI,
,1248,0,CI,
,1248,1,DI,
,1248,2,RANDOM,
,1249,0,CI,
,1249,1,RANDOM,
,1249,2,RANDOM,
,1250,0,DC,
,1250,1,DC,
,1250,2,DC,
,1251,0,DC,
,1251,1,DC,
,1251,2,DI,
,1252,2,RANDOM,
,1252,1,DC,
,1252,0,DC,
,1253,2,DI,
,1253,1,DI,
,1253,0,DC,
,1254,2,RANDOM,
,1254,1,DI,
,1254,0,DC,
,1255,0,DC,
,1255,2,RANDOM,
,1255,1,RANDOM,
,1256,0,DI,
,1256,1,DI,
,1256,2,DI,
,1257,2,RANDOM,
,1257,0,DI,
,1257,1,DI,
,1258,2,RANDOM,
,1258,1,RANDOM,
,1258,0,DI,
,1259,0,RANDOM,
,1259,2,RANDOM,
,1259,1,RANDOM,
,1260,1,CC,
,1260,2,CC,
,1260,0,CC,
,1261,2,CI,
,1261,1,CC,
,1261,0,CC,
,1262,0,CC,
,1262,1,CC,
,1262,2,DC,
,1263,0,CC,
,1263,2,DI,
,1263,1,CC,
,1264,0,CC,
,1264,2,RANDOM,
,1264,1,CC,
,1265,2,CI,
,1265,0,CC,
,1265,1,CI,
,1266,0,CC,
,1266,1,CI,
,1266,2,DC,
,1267,1,CI,
,1267,0,CC,
,1267,2,DI,
,1268,2,RANDOM,
,1268,1,CI,
,1268,0,CC,
,1269,1,DC,
,1269,2,DC,
,1269,0,CC,
,1270,0,CC,
,1270,1,DC,
,1270,2,DI,
,1271,2,RANDOM,
,1271,1,DC,
,1271,0,CC,
,1272,2,DI,
,1272,1,DI,
,1272,0,CC,
,1273,0,CC,
,1273,2,RANDOM,
,1273,1,DI,
,1274,1,RANDOM,
,1274,2,RANDOM,
,1274,0,CC,
,1275,0,CI,
,1275,1,CI,
,1275,2,CI,
,1276,0,CI,
,1276,1,CI,
,1276,2,DC,
,1277,2,DI,
,1277,0,CI,
,1277,1,CI,
,1278,2,RANDOM,
,1278,1,CI,
,1278,0,CI,
,1279,1,DC,
,1279,2,DC,
,1279,0,CI,
,1280,1,DC,
,1280,0,CI,
,1280,2,DI,
,1281,0,CI,
,1281,1,DC,
,1281,2,RANDOM,
,1282,0,CI,
,1282,1,DI,
,1282,2,DI,
,1283,1,DI,
,1283,2,RANDOM,
,1283,0,CI,
,1284,1,RANDOM,
,1284,0,CI,
,1284,2,RANDOM,
,1285,1,DC,
,1285,0,DC,
,1285,2,DC,
,1286,2,DI,
,1286,1,DC,
,1286,0,DC,
,1287,2,RANDOM,
,1287,0,DC,
,1287,1,DC,
,1288,1,DI,
,1288,0,DC,
,1288,2,DI,
,1289,1,DI,
,1289,0,DC,
,1289,2,RANDOM,
,1290,1,RANDOM,
,1290,2,RANDOM,
,1290,0,DC,
,1291,1,DI,
,1291,2,DI,
,1291,0,DI,
,1292,2,RANDOM,
,1292,1,DI,
,1292,0,DI,
,1293,2,RANDOM,
,1293,0,DI,
,1293,1,RANDOM,
,1294,0,RANDOM,
,1294,2,RANDOM,
,1294,1,RANDOM,
,1295,2,CC,
,1295,0,CC,
,1295,1,CC,
,1296,0,CC,
,1296,2,CI,
,1296,1,CC,
,1297,0,CC,
,1297,1,CC,
,1297,2,DC,
,1298,1,CC,
,1298,2,DI,
,1298,0,CC,
,1299,0,CC,
,1299,1,CC,
,1299,2,RANDOM,
,1300,1,CI,
,1300,2,CI,
,1300,0,CC,
,1301,0,CC,
,1301,2,DC,
,1301,1,CI,
,1302,0,CC,
,1302,2,DI,
,1302,1,CI,
,1303,0,CC,
,1303,2,RANDOM,
,1303,1,CI,
,1304,1,DC,
,1304,2,DC,
,1304,0,CC,
,1305,0,CC,
,1305,1,DC,
,1305,2,DI,
,1306,0,CC,
,1306,2,RANDOM,
,1306,1,DC,
,1307,2,DI,
,1307,1,DI,
,1307,0,CC,
,1308,0,CC,
,1308,2,RANDOM,
,1308,1,DI,
,1309,0,CC,
,1309,2,RANDOM,
,1309,1,RANDOM,
,1310,0,CI,
,1310,2,CI,
,1310,1,CI,
,1311,1,CI,
,1311,2,DC,
,1311,0,CI,
,1312,1,CI,
,1312,0,CI,
,1312,2,DI,
,1313,2,RANDOM,
,1313,1,CI,
,1313,0,CI,
,1314,2,DC,
,1314,1,DC,
,1314,0,CI,
,1315,0,CI,
,1315,2,DI,
,1315,1,DC,
,1316,2,RANDOM,
,1316,0,CI,
,1316,1,DC,
,1317,1,DI,
,1317,0,CI,
,1317,2,DI,
,1318,2,RANDOM,
,1318,0,CI,
,1318,1,DI,
,1319,1,RANDOM,
,1319,0,CI,
,1319,2,RANDOM,
,1320,0,DC,
,1320,2,DC,
,1320,1,DC,
,1321,2,DI,
,1321,1,DC,
,1321,0,DC,
,1322,1,DC,
,1322,2,RANDOM,
,1322,0,DC,
,1323,2,DI,
,1323,0,DC,
,1323,1,DI,
,1324,2,RANDOM,
,1324,0,DC,
,1324,1,DI,
,1325,0,DC,
,1325,2,RANDOM,
,1325,1,RANDOM,
,1326,0,DI,
,1326,2,DI,
,1326,1,DI,
,1327,0,DI,
,1327,1,DI,
,1327,2,RANDOM,
,1328,2,RANDOM,
,1328,0,DI,
,1328,1,RANDOM,
,1329,0,RANDOM,
,1329,2,RANDOM,
,1329,1,RANDOM,
,1330,2,CC,
,1330,1,CC,
,1330,0,CC,
,1331,2,CI,
,1331,1,CC,
,1331,0,CC,
,1332,0,CC,
,1332,1,CC,
,1332,2,DC,
,1333,2,DI,
,1333,1,CC,
,1333,0,CC,
,1334,1,CC,
,1334,2,RANDOM,
,1334,0,CC,
,1335,2,CI,
,1335,1,CI,
,1335,0,CC,
,1336,0,CC,
,1336,1,CI,
,1336,2,DC,
,1337,1,CI,
,1337,2,DI,
,1337,0,CC,
,1338,1,CI,
,1338,2,RANDOM,
,1338,0,CC,
,1339,1,DC,
,1339,0,CC,
,1339,2,DC,
,1340,2,DI,
,1340,1,DC,
,1340,0,CC,
,1341,1,DC,
,1341,0,CC,
,1341,2,RANDOM,
,1342,1,DI,
,1342,0,CC,
,1342,2,DI,
,1343,0,CC,
,1343,2,RANDOM,
,1343,1,DI,
,1344,0,CC,
,1344,1,RANDOM,
,1344,2,RANDOM,
,1345,2,CI,
,1345,0,CI,
,1345,1,CI,
,1346,0,CI,
,1346,1,CI,
,1346,2,DC,
,1347,0,CI,
,1347,2,DI,
,1347,1,CI,
,1348,0,CI,
,1348,2,RANDOM,
,1348,1,CI,
,1349,0,CI,
,1349,2,DC,
,1349,1,DC,
,1350,2,DI,
,1350,0,CI,
,1350,1,DC,
,1351,1,DC,
,1351,2,RANDOM,
,1351,0,CI,
,1352,1,DI,
,1352,2,DI,
,1352,0,CI,
,1353,1,DI,
,1353,0,CI,
,1353,2,RANDOM,
,1354,0,CI,
,1354,2,RANDOM,
,1354,1,RANDOM,
,1355,1,DC,
,1355,2,DC,
,1355,0,DC,
,1356,2,DI,
,1356,0,DC,
,1356,1,DC,
,1357,0,DC,
,1357,2,RANDOM,
,1357,1,DC,
,1358,0,DC,
,1358,2,DI,
,1358,1,DI,
,1359,2,RANDOM,
,1359,0,DC,
,1359,1,DI,
,1360,1,RANDOM,
,1360,2,RANDOM,
,1360,0,DC,
,1361,0,DI,
,1361,1,DI,
,1361,2,DI,
,1362,1,DI,
,1362,0,DI,
,1362,2,RANDOM,
,1363,2,RANDOM,
,1363,0,DI,
,1363,1,RANDOM,
,1364,2,RANDOM,
,1364,1,RANDOM,
,1364,0,RANDOM,
,1365,0,CC,
,1365,2,CC,
,1365,1,CC,
,1366,0,CC,
,1366,1,CC,
,1366,2,CI,
,1367,0,CC,
,1367,2,DC,
,1367,1,CC,
,1368,1,CC,
,1368,2,DI,
,1368,0,CC,
,1369,0,CC,
,1369,1,CC,
,1369,2,RANDOM,
,1370,0,CC,
,1370,2,CI,
,1370,1,CI,
,1371,2,DC,
,1371,0,CC,
,1371,1,CI,
,1372,2,DI,
,1372,1,CI,
,1372,0,CC,
,1373,0,CC,
,1373,2,RANDOM,
,1373,1,CI,
,1374,1,DC,
,1374,0,CC,
,1374,2,DC,
,1375,2,DI,
,1375,0,CC,
,1375,1,DC,
,1376,0,CC,
,1376,2,RANDOM,
,1376,1,DC,
,1377,2,DI,
,1377,0,CC,
,1377,1,DI,
,1378,1,DI,
,1378,0,CC,
,1378,2,RANDOM,
,1379,1,RANDOM,
,1379,0,CC,
,1379,2,RANDOM,
,1380,0,CI,
,1380,1,CI,
,1380,2,CI,
,1381,1,CI,
,1381,2,DC,
,1381,0,CI,
,1382,1,CI,
,1382,2,DI,
,1382,0,CI,
,1383,2,RANDOM,
,1383,0,CI,
,1383,1,CI,
,1384,0,CI,
,1384,2,DC,
,1384,1,DC,
,1385,0,CI,
,1385,1,DC,
,1385,2,DI,
,1386,2,RANDOM,
,1386,0,CI,
,1386,1,DC,
,1387,2,DI,
,1387,1,DI,
,1387,0,CI,
,1388,0,CI,
,1388,2,RANDOM,
,1388,1,DI,
,1389,1,RANDOM,
,1389,0,CI,
,1389,2,RANDOM,
,1390,0,DC,
,1390,1,DC,
,1390,2,DC,
,1391,0,DC,
,1391,1,DC,
,1391,2,DI,
,1392,2,RANDOM,
,1392,1,DC,
,1392,0,DC,
,1393,2,DI,
,1393,0,DC,
,1393,1,DI,
,1394,2,RANDOM,
,1394,1,DI,
,1394,0,DC,
,1395,0,DC,
,1395,2,RANDOM,
,1395,1,RANDOM,
,1396,0,DI,
,1396,1,DI,
,1396,2,DI,
,1397,0,DI,
,1397,1,DI,
,1397,2,RANDOM,
,1398,0,DI,
,1398,2,RANDOM,
,1398,1,RANDOM,
,1399,0,RANDOM,
,1399,2,RANDOM,
,1399,1,RANDOM,
,1400,2,CC,
,1400,1,CC,
,1400,0,CC,
,1401,2,CI,
,1401,0,CC,
,1401,1,CC,
,1402,1,CC,
,1402,2,DC,
,1402,0,CC,
,1403,1,CC,
,1403,2,DI,
,1403,0,CC,
,1404,2,RANDOM,
,1404,1,CC,
,1404,0,CC,
,1405,0,CC,
,1405,2,CI,
,1405,1,CI,
,1406,0,CC,
,1406,1,CI,
,1406,2,DC,
,1407,0,CC,
,1407,2,DI,
,1407,1,CI,
,1408,2,RANDOM,
,1408,1,CI,
,1408,0,CC,
,1409,0,CC,
,1409,1,DC,
,1409,2,DC,
,1410,1,DC,
,1410,0,CC,
,1410,2,DI,
,1411,1,DC,
,1411,0,CC,
,1411,2,RANDOM,
,1412,1,DI,
,1412,2,DI,
,1412,0,CC,
