sessionId,gameId,roundId,playerId,condition,gameState,envState,playerEconState,playerType,playerInvestEcon,playerInvestEnv,playerInvHistEcon,playerInvHistEnv,strongestEmotionType,strongestEmotionIntensity,activeEmotions_Hate,activeEmotions_Reproach,activeEmotions_Shame,activeEmotions_Anger,activeEmotions_Remorse,activeEmotions_Distress,activeEmotions_Fear,activeEmotions_Disappointment,activeEmotions_FearConfirmed,activeEmotions_Pity,activeEmotions_Resentment,activeEmotions_Love,activeEmotions_Admiration,activeEmotions_Pride,activeEmotions_Gratitude,activeEmotions_Gratification,activeEmotions_Joy,activeEmotions_Hope,activeEmotions_Relief,activeEmotions_Satisfaction,activeEmotions_Gloating,activeEmotions_HappyFor,mood
"130957OPB['CC', 'CC', 'CI']",7,16,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.69,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,79,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,17,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,7,83,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,17,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,78,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,17,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0.87,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,84,6,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,18,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0.89,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,89,6,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,18,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,83,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,18,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,8,87,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,19,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.74,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,88,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,20,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.69,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,93,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,19,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.74,0.92,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,94,6,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,19,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.74,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,8,92,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,20,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.69,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,8,97,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,20,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.69,0.89,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,99,6,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,21,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,9,101,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,21,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0.92,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,104,6,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,21,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,98,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,22,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,103,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,22,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,10,105,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,22,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0.84,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,109,6,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,23,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,108,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,24,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0.85,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,118,7,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,24,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,10,115,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,23,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,10,110,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,23,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.78,0.94,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,114,6,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,24,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,113,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,25,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,118,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,25,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,11,119,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,25,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0.92,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,123,7,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,26,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,11,124,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,26,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0.96,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,128,7,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,26,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,123,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,27,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.68,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,128,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,27,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.68,0.93,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,133,7,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,27,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.68,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,11,129,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,28,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,11,134,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,29,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,138,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,28,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0.89,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,137,8,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,28,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,133,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,29,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.78,0.97,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,142,8,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,29,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.78,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,2,3,13,137,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,30,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,14,141,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,30,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,13,142,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,30,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0.9,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,147,8,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,31,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,14,146,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,31,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0.87,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,152,8,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,31,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,14,146,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,32,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,14,151,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,32,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0.91,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,156,9,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,33,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,14,156,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,33,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0.97,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,161,9,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,32,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,14,151,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,33,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,14,156,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,34,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6500001,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,2,3,16,159,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,34,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6500001,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,15,160,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,34,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6500001,0.88,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,166,9,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,35,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,17,163,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,35,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,15,165,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,35,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0.85,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,170,10,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,36,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0.89,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,174,11,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,36,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,18,167,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,37,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,18,172,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,36,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,15,170,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,37,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,15,175,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,37,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.72,0.94,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,178,12,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
"130957OPB['CC', 'CC', 'CI']",7,38,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,16,179,Reproach,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"130957OPB['CC', 'CC', 'CI']",7,38,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0.91,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,183,12,Admiration,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,9.66
