sessionId,gameId,roundId,playerId,condition,gameState,envState,playerEconState,playerType,playerInvestEcon,playerInvestEnv,playerInvHistEcon,playerInvHistEnv,strongestEmotionType,strongestEmotionIntensity,activeEmotions_Hate,activeEmotions_Reproach,activeEmotions_Shame,activeEmotions_Anger,activeEmotions_Remorse,activeEmotions_Distress,activeEmotions_Fear,activeEmotions_Disappointment,activeEmotions_FearConfirmed,activeEmotions_Pity,activeEmotions_Resentment,activeEmotions_Love,activeEmotions_Admiration,activeEmotions_Pride,activeEmotions_Gratitude,activeEmotions_Gratification,activeEmotions_Joy,activeEmotions_Hope,activeEmotions_Relief,activeEmotions_Satisfaction,activeEmotions_Gloating,activeEmotions_HappyFor,mood
"151153NAR['CC', 'CC', 'CI']",7,1,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6799999,0.16,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,3,2,5,5,Reproach,3.94,0.00,3.94,0.00,0.00,0.00,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.21
"151153NAR['CC', 'CC', 'CI']",7,2,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6199999,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,3,2,5,10,Reproach,3.30,0.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,-2.61
"151153NAR['CC', 'CC', 'CI']",7,2,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6199999,0.06000002,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,9,6,Admiration,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.49,0.00,0.00,0.00,2.06,0.98,0.00,0.00,0.00,0.00,3.39
"151153NAR['CC', 'CC', 'CI']",7,3,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.67,0.09,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,14,Reproach,5.16,0.00,5.16,0.00,0.00,0.00,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,2,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6199999,0.13,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,6,9,Reproach,4.51,0.00,4.51,0.00,0.00,0.00,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.50
"151153NAR['CC', 'CC', 'CI']",7,3,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.67,0.06000001,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,3,2,12,8,Admiration,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2.51,1.57,0.00,0.00,0.00,0.00,5.43
"151153NAR['CC', 'CC', 'CI']",7,3,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.67,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,2,3,7,13,Reproach,3.47,0.00,3.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00,-3.30
"151153NAR['CC', 'CC', 'CI']",7,4,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.62,0.08,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,3,2,15,10,Admiration,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.57,0.00,0.00,0.00,3.02,2.24,0.00,0.00,0.00,0.00,7.74
"151153NAR['CC', 'CC', 'CI']",7,4,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.62,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,3,2,10,15,Reproach,3.66,0.00,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,-4.08
"151153NAR['CC', 'CC', 'CI']",7,4,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.62,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,19,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,5,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.58,0.18,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,20,10,Admiration,5.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.22,0.00,0.00,0.00,3.59,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,5,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.58,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,11,19,Reproach,3.88,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,-4.96
"151153NAR['CC', 'CC', 'CI']",7,5,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.58,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,24,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,6,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.7399999,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,11,24,Reproach,4.13,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,-5.97
"151153NAR['CC', 'CC', 'CI']",7,6,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.7399999,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,29,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,6,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.7399999,0.29,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,25,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,7,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.7,0.45,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,30,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,8,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0.51,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,35,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,8,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,39,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,7,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.7,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,34,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,7,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.7,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,12,28,Reproach,4.41,0.00,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,-7.11
"151153NAR['CC', 'CC', 'CI']",7,8,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.79,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,12,33,Reproach,4.72,0.00,4.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.36
"151153NAR['CC', 'CC', 'CI']",7,9,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.77,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,13,37,Reproach,5.05,0.00,5.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,9,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.77,0.63,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,40,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,9,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.77,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,44,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,10,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.69,0.64,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,45,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,10,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.69,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,49,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,10,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.69,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,13,42,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,11,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,13,47,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,11,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,54,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,12,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,13,52,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,12,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,6,59,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,12,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0.84,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,55,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,11,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0.74,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,50,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,13,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,13,57,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,13,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,7,63,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,13,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0.86,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,60,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,14,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0.8699999,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,65,10,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,14,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,13,62,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,14,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.75,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,7,68,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,15,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0.85,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,69,11,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,15,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,13,67,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,15,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.82,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,7,73,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,16,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.68,0.95,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,73,12,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,16,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.68,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,13,72,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,17,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,7,83,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,16,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.68,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,7,78,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,17,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0.9,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,78,12,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,17,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.73,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,14,76,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,18,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.74,0.92,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,83,12,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,18,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.74,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,14,81,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,18,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.74,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,7,88,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,19,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,7,93,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,19,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,15,85,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,19,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.71,0.94,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,88,12,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,20,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6700001,0.9,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,4,1,92,13,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,20,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6700001,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,1,4,16,89,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,21,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6900001,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,1,4,8,102,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,21,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6900001,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,16,94,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,20,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6700001,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,7,98,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,21,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.6900001,0.9,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,97,13,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,22,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.8,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,8,107,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,22,0,"['CC', 'CI', 'DI']",NOT_FINISHED,0.8,0.92,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,5,0,102,13,Admiration,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,4.07,2.80,0.00,0.00,0.00,0.00,9.66
"151153NAR['CC', 'CC', 'CI']",7,22,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.8,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,16,99,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,23,1,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,5,16,104,Reproach,5.38,0.00,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
"151153NAR['CC', 'CC', 'CI']",7,23,2,"['CC', 'CI', 'DI']",NOT_FINISHED,0.76,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,5,8,112,Reproach,5.47,0.00,5.47,0.00,0.00,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.66
