sessionId,currGameId,condition,outcome,env_state,playerId,pos,type,econ_state,econ_history_perc,env_history_perc,num_played_rounds
"052106CZK['CC', 'CC', 'CI']",1277,"['CI', 'CI', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.59,18,2,4
"052106CZK['CC', 'CC', 'CI']",1277,"['CI', 'CI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.44,18,2,4
"052106CZK['CC', 'CC', 'CI']",1277,"['CI', 'CI', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.13,12,8,4
"052106CZK['CC', 'CC', 'CI']",1278,"['CI', 'CI', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.6,20,5,5
"052106CZK['CC', 'CC', 'CI']",1278,"['CI', 'CI', 'RANDOM']",LOSS,0,1,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.38,19,6,5
"052106CZK['CC', 'CC', 'CI']",1278,"['CI', 'CI', 'RANDOM']",LOSS,0,2,1,AI-RANDOM,0.6,20,5,5
"052106CZK['CC', 'CC', 'CI']",1279,"['CI', 'DC', 'DC']",VICTORY,0.74,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.93,468,37,101
"052106CZK['CC', 'CC', 'CI']",1279,"['CI', 'DC', 'DC']",VICTORY,0.74,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",1279,"['CI', 'DC', 'DC']",VICTORY,0.74,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,24,481,101
"052106CZK['CC', 'CC', 'CI']",1280,"['CI', 'DC', 'DI']",VICTORY,0.75,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,25,480,101
"052106CZK['CC', 'CC', 'CI']",1280,"['CI', 'DC', 'DI']",VICTORY,0.75,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,25,480,101
"052106CZK['CC', 'CC', 'CI']",1280,"['CI', 'DC', 'DI']",VICTORY,0.75,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.88,464,41,101
"052106CZK['CC', 'CC', 'CI']",1281,"['CI', 'DC', 'RANDOM']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,10,165,35
"052106CZK['CC', 'CC', 'CI']",1281,"['CI', 'DC', 'RANDOM']",LOSS,0,2,0,AI-RANDOM,0.92,104,71,35
"052106CZK['CC', 'CC', 'CI']",1281,"['CI', 'DC', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.91,158,17,35
"052106CZK['CC', 'CC', 'CI']",1282,"['CI', 'DI', 'DI']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.4,22,8,6
"052106CZK['CC', 'CC', 'CI']",1282,"['CI', 'DI', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.43,23,7,6
"052106CZK['CC', 'CC', 'CI']",1282,"['CI', 'DI', 'DI']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.3,18,12,6
"052106CZK['CC', 'CC', 'CI']",1283,"['CI', 'DI', 'RANDOM']",VICTORY,0.77,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,31,474,101
"052106CZK['CC', 'CC', 'CI']",1283,"['CI', 'DI', 'RANDOM']",VICTORY,0.77,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,33,472,101
"052106CZK['CC', 'CC', 'CI']",1283,"['CI', 'DI', 'RANDOM']",VICTORY,0.77,2,0,AI-RANDOM,0.77,261,244,101
"052106CZK['CC', 'CC', 'CI']",1284,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.6899999,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,21,484,101
"052106CZK['CC', 'CC', 'CI']",1284,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.6899999,2,1,AI-RANDOM,0.67,264,241,101
"052106CZK['CC', 'CC', 'CI']",1284,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.6899999,1,0,AI-RANDOM,0.7499999,276,229,101
"052106CZK['CC', 'CC', 'CI']",1285,"['DC', 'DC', 'DC']",LOSS,8.940697E-08,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.51,25,10,7
"052106CZK['CC', 'CC', 'CI']",1285,"['DC', 'DC', 'DC']",LOSS,8.940697E-08,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.33,21,14,7
"052106CZK['CC', 'CC', 'CI']",1285,"['DC', 'DC', 'DC']",LOSS,8.940697E-08,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.5,26,9,7
"052106CZK['CC', 'CC', 'CI']",1286,"['DC', 'DC', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,9,141,30
"052106CZK['CC', 'CC', 'CI']",1286,"['DC', 'DC', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.91,136,14,30
"052106CZK['CC', 'CC', 'CI']",1286,"['DC', 'DC', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.91,133,17,30
"052106CZK['CC', 'CC', 'CI']",1287,"['DC', 'DC', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.41,23,7,6
"052106CZK['CC', 'CC', 'CI']",1287,"['DC', 'DC', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.45,25,5,6
"052106CZK['CC', 'CC', 'CI']",1287,"['DC', 'DC', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.11,14,16,6
"052106CZK['CC', 'CC', 'CI']",1288,"['DC', 'DI', 'DI']",VICTORY,0.73,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.92,473,32,101
"052106CZK['CC', 'CC', 'CI']",1288,"['DC', 'DI', 'DI']",VICTORY,0.73,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1288,"['DC', 'DI', 'DI']",VICTORY,0.73,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1289,"['DC', 'DI', 'RANDOM']",VICTORY,0.66,1,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,21,484,101
"052106CZK['CC', 'CC', 'CI']",1289,"['DC', 'DI', 'RANDOM']",VICTORY,0.66,2,1,AI-RANDOM,0.95,229,276,101
"052106CZK['CC', 'CC', 'CI']",1289,"['DC', 'DI', 'RANDOM']",VICTORY,0.66,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.96,469,36,101
"052106CZK['CC', 'CC', 'CI']",1290,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.77,1,1,AI-RANDOM,0.77,243,262,101
"052106CZK['CC', 'CC', 'CI']",1290,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.77,2,0,AI-RANDOM,0.9200001,220,285,101
"052106CZK['CC', 'CC', 'CI']",1290,"['DC', 'RANDOM', 'RANDOM']",VICTORY,0.77,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.03,27,478,101
"052106CZK['CC', 'CC', 'CI']",1291,"['DI', 'DI', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.43,17,3,4
"052106CZK['CC', 'CC', 'CI']",1291,"['DI', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.25,16,4,4
"052106CZK['CC', 'CC', 'CI']",1291,"['DI', 'DI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.28,15,5,4
"052106CZK['CC', 'CC', 'CI']",1292,"['DI', 'DI', 'RANDOM']",VICTORY,0.78,0,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,22,483,101
"052106CZK['CC', 'CC', 'CI']",1292,"['DI', 'DI', 'RANDOM']",VICTORY,0.78,2,0,AI-RANDOM,0.97,256,249,101
"052106CZK['CC', 'CC', 'CI']",1292,"['DI', 'DI', 'RANDOM']",VICTORY,0.78,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",1293,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.6299999,1,0,AI-RANDOM,0.94,258,247,101
"052106CZK['CC', 'CC', 'CI']",1293,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.6299999,0,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",1293,"['DI', 'RANDOM', 'RANDOM']",VICTORY,0.6299999,2,1,AI-RANDOM,0.86,253,252,101
"052106CZK['CC', 'CC', 'CI']",1294,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.05000001,0,1,AI-RANDOM,0.93,265,240,101
"052106CZK['CC', 'CC', 'CI']",1294,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.05000001,1,2,AI-RANDOM,0.8199999,232,273,101
"052106CZK['CC', 'CC', 'CI']",1294,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.05000001,2,0,AI-RANDOM,0.94,242,263,101
"052106CZK['CC', 'CC', 'CI']",1295,"['CC', 'CC', 'CC']",VICTORY,0.73,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",1295,"['CC', 'CC', 'CC']",VICTORY,0.73,2,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1295,"['CC', 'CC', 'CC']",VICTORY,0.73,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,29,476,101
"052106CZK['CC', 'CC', 'CI']",1296,"['CC', 'CC', 'CI']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.96,46,4,10
"052106CZK['CC', 'CC', 'CI']",1296,"['CC', 'CC', 'CI']",LOSS,0,2,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,12,38,10
"052106CZK['CC', 'CC', 'CI']",1296,"['CC', 'CC', 'CI']",LOSS,0,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.7799999,41,9,10
"052106CZK['CC', 'CC', 'CI']",1297,"['CC', 'CC', 'DC']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.48,16,4,4
"052106CZK['CC', 'CC', 'CI']",1297,"['CC', 'CC', 'DC']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.34,13,7,4
"052106CZK['CC', 'CC', 'CI']",1297,"['CC', 'CC', 'DC']",LOSS,0,1,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.53,15,5,4
"052106CZK['CC', 'CC', 'CI']",1298,"['CC', 'CC', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.91,55,10,13
"052106CZK['CC', 'CC', 'CI']",1298,"['CC', 'CC', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,6,59,13
"052106CZK['CC', 'CC', 'CI']",1298,"['CC', 'CC', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.88,54,11,13
"052106CZK['CC', 'CC', 'CI']",1299,"['CC', 'CC', 'RANDOM']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.5,28,7,7
"052106CZK['CC', 'CC', 'CI']",1299,"['CC', 'CC', 'RANDOM']",LOSS,0,1,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.7400001,33,2,7
"052106CZK['CC', 'CC', 'CI']",1299,"['CC', 'CC', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.1,16,19,7
"052106CZK['CC', 'CC', 'CI']",1300,"['CC', 'CI', 'CI']",LOSS,0,2,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.89,43,2,9
"052106CZK['CC', 'CC', 'CI']",1300,"['CC', 'CI', 'CI']",LOSS,0,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.58,36,9,9
"052106CZK['CC', 'CC', 'CI']",1300,"['CC', 'CI', 'CI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,10,35,9
"052106CZK['CC', 'CC', 'CI']",1301,"['CC', 'CI', 'DC']",VICTORY,0.85,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,25,480,101
"052106CZK['CC', 'CC', 'CI']",1301,"['CC', 'CI', 'DC']",VICTORY,0.85,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.97,486,19,101
"052106CZK['CC', 'CC', 'CI']",1301,"['CC', 'CI', 'DC']",VICTORY,0.85,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,21,484,101
"052106CZK['CC', 'CC', 'CI']",1302,"['CC', 'CI', 'DI']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.9399999,31,4,7
"052106CZK['CC', 'CC', 'CI']",1302,"['CC', 'CI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,5,30,7
"052106CZK['CC', 'CC', 'CI']",1302,"['CC', 'CI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.55,30,5,7
"052106CZK['CC', 'CC', 'CI']",1303,"['CC', 'CI', 'RANDOM']",VICTORY,0.73,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.009999998,26,479,101
"052106CZK['CC', 'CC', 'CI']",1303,"['CC', 'CI', 'RANDOM']",VICTORY,0.73,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.92,463,42,101
"052106CZK['CC', 'CC', 'CI']",1303,"['CC', 'CI', 'RANDOM']",VICTORY,0.73,2,1,AI-RANDOM,0.85,277,228,101
"052106CZK['CC', 'CC', 'CI']",1304,"['CC', 'DC', 'DC']",VICTORY,0.8,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,36,469,101
"052106CZK['CC', 'CC', 'CI']",1304,"['CC', 'DC', 'DC']",VICTORY,0.8,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.01000001,32,473,101
"052106CZK['CC', 'CC', 'CI']",1304,"['CC', 'DC', 'DC']",VICTORY,0.8,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",1305,"['CC', 'DC', 'DI']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.95,95,10,21
"052106CZK['CC', 'CC', 'CI']",1305,"['CC', 'DC', 'DI']",LOSS,0,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.98,99,6,21
"052106CZK['CC', 'CC', 'CI']",1305,"['CC', 'DC', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,1,104,21
"052106CZK['CC', 'CC', 'CI']",1306,"['CC', 'DC', 'RANDOM']",VICTORY,0.76,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",1306,"['CC', 'DC', 'RANDOM']",VICTORY,0.76,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,28,477,101
"052106CZK['CC', 'CC', 'CI']",1306,"['CC', 'DC', 'RANDOM']",VICTORY,0.76,2,0,AI-RANDOM,0.83,247,258,101
"052106CZK['CC', 'CC', 'CI']",1307,"['CC', 'DI', 'DI']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.89,62,8,14
"052106CZK['CC', 'CC', 'CI']",1307,"['CC', 'DI', 'DI']",LOSS,0,1,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.91,62,8,14
"052106CZK['CC', 'CC', 'CI']",1307,"['CC', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,8,62,14
"052106CZK['CC', 'CC', 'CI']",1308,"['CC', 'DI', 'RANDOM']",VICTORY,0.4599998,1,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",1308,"['CC', 'DI', 'RANDOM']",VICTORY,0.4599998,0,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0.9,480,25,101
"052106CZK['CC', 'CC', 'CI']",1308,"['CC', 'DI', 'RANDOM']",VICTORY,0.4599998,2,1,AI-RANDOM,0.9,274,231,101
"052106CZK['CC', 'CC', 'CI']",1309,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.74,0,2,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1309,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.74,2,1,AI-RANDOM,0.87,241,264,101
"052106CZK['CC', 'CC', 'CI']",1309,"['CC', 'RANDOM', 'RANDOM']",VICTORY,0.74,1,0,AI-RANDOM,0.9099998,252,253,101
"052106CZK['CC', 'CC', 'CI']",1310,"['CI', 'CI', 'CI']",LOSS,0,2,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.57,23,7,6
"052106CZK['CC', 'CC', 'CI']",1310,"['CI', 'CI', 'CI']",LOSS,0,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.6299999,26,4,6
"052106CZK['CC', 'CC', 'CI']",1310,"['CI', 'CI', 'CI']",LOSS,0,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.28,20,10,6
"052106CZK['CC', 'CC', 'CI']",1311,"['CI', 'CI', 'DC']",VICTORY,0.78,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.9,471,34,101
"052106CZK['CC', 'CC', 'CI']",1311,"['CI', 'CI', 'DC']",VICTORY,0.78,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,25,480,101
"052106CZK['CC', 'CC', 'CI']",1311,"['CI', 'CI', 'DC']",VICTORY,0.78,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,22,483,101
"052106CZK['CC', 'CC', 'CI']",1312,"['CI', 'CI', 'DI']",VICTORY,0.7,1,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1312,"['CI', 'CI', 'DI']",VICTORY,0.7,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",1312,"['CI', 'CI', 'DI']",VICTORY,0.7,2,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.03,27,478,101
"052106CZK['CC', 'CC', 'CI']",1313,"['CI', 'CI', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.07,14,16,6
"052106CZK['CC', 'CC', 'CI']",1313,"['CI', 'CI', 'RANDOM']",LOSS,0,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.54,23,7,6
"052106CZK['CC', 'CC', 'CI']",1313,"['CI', 'CI', 'RANDOM']",LOSS,0,1,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.6200001,23,7,6
"052106CZK['CC', 'CC', 'CI']",1314,"['CI', 'DC', 'DC']",VICTORY,0.71,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,35,470,101
"052106CZK['CC', 'CC', 'CI']",1314,"['CI', 'DC', 'DC']",VICTORY,0.71,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.95,476,29,101
"052106CZK['CC', 'CC', 'CI']",1314,"['CI', 'DC', 'DC']",VICTORY,0.71,2,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,23,482,101
"052106CZK['CC', 'CC', 'CI']",1315,"['CI', 'DC', 'DI']",VICTORY,0.76,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,34,471,101
"052106CZK['CC', 'CC', 'CI']",1315,"['CI', 'DC', 'DI']",VICTORY,0.76,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,37,468,101
"052106CZK['CC', 'CC', 'CI']",1315,"['CI', 'DC', 'DI']",VICTORY,0.76,1,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.93,466,39,101
"052106CZK['CC', 'CC', 'CI']",1316,"['CI', 'DC', 'RANDOM']",VICTORY,0.49,2,0,AI-RANDOM,0.92,253,252,101
"052106CZK['CC', 'CC', 'CI']",1316,"['CI', 'DC', 'RANDOM']",VICTORY,0.49,0,1,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.9,478,27,101
"052106CZK['CC', 'CC', 'CI']",1316,"['CI', 'DC', 'RANDOM']",VICTORY,0.49,1,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,27,478,101
"052106CZK['CC', 'CC', 'CI']",1317,"['CI', 'DI', 'DI']",VICTORY,0.74,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",1317,"['CI', 'DI', 'DI']",VICTORY,0.74,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,29,476,101
"052106CZK['CC', 'CC', 'CI']",1317,"['CI', 'DI', 'DI']",VICTORY,0.74,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,31,474,101
"052106CZK['CC', 'CC', 'CI']",1318,"['CI', 'DI', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.39,19,1,4
"052106CZK['CC', 'CC', 'CI']",1318,"['CI', 'DI', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.14,10,10,4
"052106CZK['CC', 'CC', 'CI']",1318,"['CI', 'DI', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.38,17,3,4
"052106CZK['CC', 'CC', 'CI']",1319,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.75,0,2,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0,30,475,101
"052106CZK['CC', 'CC', 'CI']",1319,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.75,2,0,AI-RANDOM,0.95,252,253,101
"052106CZK['CC', 'CC', 'CI']",1319,"['CI', 'RANDOM', 'RANDOM']",VICTORY,0.75,1,1,AI-RANDOM,0.8099999,233,272,101
"052106CZK['CC', 'CC', 'CI']",1320,"['DC', 'DC', 'DC']",LOSS,0,1,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.2,24,16,8
"052106CZK['CC', 'CC', 'CI']",1320,"['DC', 'DC', 'DC']",LOSS,0,2,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.64,29,11,8
"052106CZK['CC', 'CC', 'CI']",1320,"['DC', 'DC', 'DC']",LOSS,0,0,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.44,30,10,8
"052106CZK['CC', 'CC', 'CI']",1321,"['DC', 'DC', 'DI']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.98,85,15,20
"052106CZK['CC', 'CC', 'CI']",1321,"['DC', 'DC', 'DI']",LOSS,0,2,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,9,91,20
"052106CZK['CC', 'CC', 'CI']",1321,"['DC', 'DC', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.91,82,18,20
"052106CZK['CC', 'CC', 'CI']",1322,"['DC', 'DC', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.5999999,36,14,10
"052106CZK['CC', 'CC', 'CI']",1322,"['DC', 'DC', 'RANDOM']",LOSS,0,2,2,AI-RANDOM,0.06999999,22,28,10
"052106CZK['CC', 'CC', 'CI']",1322,"['DC', 'DC', 'RANDOM']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.5000001,35,15,10
"052106CZK['CC', 'CC', 'CI']",1323,"['DC', 'DI', 'DI']",LOSS,0,1,0,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.8399999,41,14,11
"052106CZK['CC', 'CC', 'CI']",1323,"['DC', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0,9,46,11
"052106CZK['CC', 'CC', 'CI']",1323,"['DC', 'DI', 'DI']",LOSS,0,2,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.58,38,17,11
"052106CZK['CC', 'CC', 'CI']",1324,"['DC', 'DI', 'RANDOM']",VICTORY,0.78,1,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0,17,488,101
"052106CZK['CC', 'CC', 'CI']",1324,"['DC', 'DI', 'RANDOM']",VICTORY,0.78,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.95,462,43,101
"052106CZK['CC', 'CC', 'CI']",1324,"['DC', 'DI', 'RANDOM']",VICTORY,0.78,2,1,AI-RANDOM,0.78,247,258,101
"052106CZK['CC', 'CC', 'CI']",1325,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,1,2,AI-RANDOM,0.38,24,21,9
"052106CZK['CC', 'CC', 'CI']",1325,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,2,1,AI-RANDOM,0.43,30,15,9
"052106CZK['CC', 'CC', 'CI']",1325,"['DC', 'RANDOM', 'RANDOM']",LOSS,0,0,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.78,38,7,9
"052106CZK['CC', 'CC', 'CI']",1326,"['DI', 'DI', 'DI']",LOSS,0,0,2,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.34,24,11,7
"052106CZK['CC', 'CC', 'CI']",1326,"['DI', 'DI', 'DI']",LOSS,0,1,1,AI-EMOTIONAL-DISRUPTIVE-INDIVIDUALISTIC,0.41,23,12,7
