sessionId,currGameId,condition,outcome,env_state,playerId,pos,type,econ_state,econ_history_perc,env_history_perc,num_played_rounds
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",32,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,2.939999,0,0,AI_RANDOM,0.4099999,123,132,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",32,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,2.939999,1,1,AI_RANDOM,-0.2100001,102,153,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",32,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,2.939999,2,2,AI_RANDOM,-0.4000001,112,143,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",33,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.2099995,2,0,AI_RANDOM,0.8300001,135,120,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",33,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.2099995,0,1,AI_RANDOM,0.48,148,107,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",33,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.2099995,1,2,AI_RANDOM,-0.6,123,132,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",34,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.009999871,0,0,AI_RANDOM,0.41,34,11,9
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",34,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.009999871,1,2,AI_RANDOM,-0.49,20,25,9
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",34,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.009999871,2,1,AI_RANDOM,-0.28,19,26,9
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",35,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.509999,0,2,AI_RANDOM,-1.3,124,131,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",35,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.509999,1,0,AI_RANDOM,-0.6299999,119,136,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",35,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,3.509999,2,1,AI_RANDOM,-0.91,121,134,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",36,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.06999999,0,1,AI_RANDOM,0.23,13,2,3
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",36,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.06999999,1,0,AI_RANDOM,0.36,11,4,3
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",36,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.06999999,2,2,AI_RANDOM,0.11,11,4,3
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",37,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.23,2,1,AI_RANDOM,0.02000001,26,9,7
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",37,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.23,0,2,AI_RANDOM,-0.09999999,17,18,7
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",37,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.23,1,0,AI_RANDOM,0.06999999,17,18,7
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",38,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.6200002,0,0,AI_RANDOM,0.2,128,127,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",38,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.6200002,2,1,AI_RANDOM,0.08999994,134,121,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",38,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,0.6200002,1,2,AI_RANDOM,-0.1499999,119,136,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",39,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.78,0,2,AI_RANDOM,-0.2899999,115,140,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",39,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.78,1,0,AI_RANDOM,0.5599998,148,107,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",39,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.78,2,1,AI_RANDOM,0.07999998,121,134,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",40,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.469999,2,0,AI_RANDOM,0.6999997,130,125,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",40,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.469999,0,1,AI_RANDOM,-0.05,125,130,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",40,"['RANDOM', 'RANDOM', 'RANDOM']",VICTORY,1.469999,1,2,AI_RANDOM,-1.07,126,129,51
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",41,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.14,0,1,AI_RANDOM,0.17,14,6,4
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",41,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.14,2,0,AI_RANDOM,0.34,19,1,4
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",41,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.14,1,2,AI_RANDOM,-0.16,8,12,4
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",42,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.15,0,0,AI_RANDOM,0.68,30,20,10
"191626PXA['RANDOM', 'RANDOM', 'RANDOM']",42,"['RANDOM', 'RANDOM', 'RANDOM']",LOSS,-0.15,1,1,AI_RANDOM,0.4299999,25,25,10
